抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/4446XV?breadcrumb=list,春福年年朝南景觀二房平車,台南市安南區安富二街,大樓,0.5年,建坪 31.57,主 + 陽15.49,14樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4446XV?breadcrumb=list,有景觀有陽台房間皆有窗有 40 人也在關注這間👀,有 40 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/0435AH?breadcrumb=list,太子建設｜樹梢戶兩房平車,台南市善化區建國路,大樓,7.0年,建坪 42.88,主 + 陽20.22,2樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/0435AH?breadcrumb=list,有裝潢有景觀前後陽台有 556 人也在關注這間👀,有 556 人也在關注這間👀,"1,399萬","1,250",坡道平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/9494XK?breadcrumb=list,府都大世紀－四房平車府都大世紀,台南市安平區永華路二段,大樓,30.4年,建坪 53.35,主 + 陽35.14,12樓/24樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9494XK?breadcrumb=list,警衛管理具垃圾處理健身房有 742 人也在關注這間👀,有 742 人也在關注這間👀,"1,500萬","1,290",坡道平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/4223NX?breadcrumb=list,近未來好市多全新兩房車位松丹達麗,台南市東區崇慶街一段,大樓,1.2年,建坪 25.43,主 + 陽13.67,13樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4223NX?breadcrumb=list,警衛管理具垃圾處理健身房有 380 人也在關注這間👀,有 380 人也在關注這間👀,"1,186萬","1,050",坡道機械車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/1113MX?breadcrumb=list,復興學區｜約七年３房平車峰時代,台南市仁德區文華路三段,大樓,7.0年,建坪 49.5,主 + 陽24.66,9樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1113MX?breadcrumb=list,有裝潢有景觀前後陽台有 352 人也在關注這間👀,有 352 人也在關注這間👀,"1,680萬","1,488",坡道平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/3951LG?breadcrumb=list,運河景觀設計大坪美宅,台南市安平區建平十七街,大樓,31.9年,建坪 86.84,主 + 陽46.82,13樓/13樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/3951LG?breadcrumb=list,有裝潢有景觀前後陽台有 424 人也在關注這間👀,有 424 人也在關注這間👀,"1,680萬","1,380",升降平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/2827CQ?breadcrumb=list,近南一中成大明亮三房平車成大學廬戊區,台南市東區東寧路,大樓,28.7年,建坪 46.01,主 + 陽29.63,5樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2827CQ?breadcrumb=list,前後陽台有陽台廁所開窗有 2683 人也在關注這間👀,有 2683 人也在關注這間👀,"1,550萬","1,398",坡道平面車位
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/9519AH?breadcrumb=list,上東城｜面泳池溫馨的兩房上東城II-東方...,台南市仁德區文心路,大樓,4.6年,建坪 26.54,主 + 陽16.51,3樓/24樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9519AH?breadcrumb=list,有裝潢有景觀有陽台有 180 人也在關注這間👀,有 180 人也在關注這間👀,加入最愛,728,
2025_10_15 23_07_04,7,https://www.sinyi.com.tw//buy/house/8388ZL?breadcrumb=list,【永康國中小】採光三房陽光綠第,台南市永康區永明街,華廈,32.2年,建坪 30.38,主 + 陽22.71,6樓/6樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8388ZL?breadcrumb=list,有裝潢有景觀前後陽台有 78 人也在關注這間👀,有 78 人也在關注這間👀,638萬,628,
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/1613CY?breadcrumb=list,近南紡國泰雙陽台好寓,台南市東區裕農路,公寓,38.6年,建坪 37.9,主 + 陽33.88,5樓/5樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/1613CY?breadcrumb=list,前後陽台有陽台具垃圾處理有 1241 人也在關注這間👀,有 1241 人也在關注這間👀,688萬,538,
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/45627L?breadcrumb=list,美美景色✨兩房含車位,台南市安平區國平北路,大樓,0.5年,建坪 26.95,主 + 陽15.1,12樓/34樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/45627L?breadcrumb=list,有景觀有陽台房間皆有窗有 141 人也在關注這間👀,有 141 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/96249Y?breadcrumb=list,白京松の下｜大三房平車白京松の下-A棟,台南市東區東成街,大樓,6.8年,建坪 61.81,主 + 陽33.92,9樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/96249Y?breadcrumb=list,有裝潢有景觀前後陽台有 999 人也在關注這間👀,有 999 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/6118WJ?breadcrumb=list,研森｜頂峰兩房平車,台南市東區崇賢一路,大樓,0.7年,建坪 37.67,主 + 陽20.18,15樓/15樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/6118WJ?breadcrumb=list,有景觀廁所開窗警衛管理有 357 人也在關注這間👀,有 357 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/8841AQ?breadcrumb=list,ＬＭ春池高樓兩房平車春池LMinn,台南市善化區龍目井路,華廈,8.8年,建坪 32.05,主 + 陽17.18,8樓/8樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/8841AQ?breadcrumb=list,有裝潢前後陽台有陽台有 139 人也在關注這間👀,有 139 人也在關注這間👀,"1,250萬","1,088",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/0548MD?breadcrumb=list,東區三面採光四房平車好富新境,台南市東區自由路二段,大樓,27.9年,建坪 56.82,主 + 陽36.18,6樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0548MD?breadcrumb=list,有裝潢有景觀前後陽台有 1656 人也在關注這間👀,有 1656 人也在關注這間👀,"1,688萬","1,498",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/3910HP?breadcrumb=list,善化｜邊間高樓兩房平車宅尊爵會館,台南市善化區公園路,大樓,16.5年,建坪 37.72,主 + 陽17.73,8樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/3910HP?breadcrumb=list,有裝潢有景觀有陽台有 224 人也在關注這間👀,有 224 人也在關注這間👀,"1,220萬","1,100",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/0841UC?breadcrumb=list,京城鳳凰｜木質景觀平車宅京城鳳凰,台南市永康區中華路,大樓,13.2年,建坪 44.8,主 + 陽26.45,13樓/19樓,1房2廳2衛,https://www.sinyi.com.tw/buy/house/0841UC?breadcrumb=list,有裝潢有景觀有陽台有 1108 人也在關注這間👀,有 1108 人也在關注這間👀,"2,068萬","1,898",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/8213TT?breadcrumb=list,近中華路寬敞三房平車,台南市永康區勝華街,華廈,33.8年,建坪 94.31,主 + 陽75.59,3樓/10樓,3房3廳4衛,https://www.sinyi.com.tw/buy/house/8213TT?breadcrumb=list,有裝潢有陽台廁所開窗有 535 人也在關注這間👀,有 535 人也在關注這間👀,"1,750萬","1,488",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/54932J?breadcrumb=list,南科新市｜景觀三房平車宅陞發A平方,台南市新市區復興路,大樓,5.0年,建坪 40.58,主 + 陽20.87,8樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/54932J?breadcrumb=list,有景觀前後陽台有陽台有 321 人也在關注這間👀,有 321 人也在關注這間👀,"1,738萬","1,598",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/5493NU?breadcrumb=list,太子大學城一樓大空間太子大學城,台南市北區長榮路四段,公寓/店面,39.8年,建坪 53.98,主 + 陽38.36,1樓/5樓,6房2廳2衛(含加蓋3房1衛),https://www.sinyi.com.tw/buy/house/5493NU?breadcrumb=list,有裝潢有陽台房間皆有窗有 164 人也在關注這間👀,有 164 人也在關注這間👀,"1,480萬","1,280",
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/3762SN?breadcrumb=list,陞發建設｜兩房兩衛平車,台南市仁德區北保路,大樓,7.3年,建坪 40.58,主 + 陽20.26,4樓/12樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/3762SN?breadcrumb=list,有裝潢有陽台廁所開窗有 890 人也在關注這間👀,有 890 人也在關注這間👀,"1,218萬","1,038",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/6148FC?breadcrumb=list,近砲校美景三房含車位維冠龍殿,台南市永康區永二街,大樓,31.5年,建坪 33.58,主 + 陽23.63,8樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6148FC?breadcrumb=list,有裝潢有景觀有陽台有 560 人也在關注這間👀,有 560 人也在關注這間👀,888萬,798,坡道機械車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/6147YB?breadcrumb=list,松丹達麗質感兩房,台南市東區崇慶街一段,大樓,1.2年,建坪 25.43,主 + 陽13.67,12樓/15樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/6147YB?breadcrumb=list,有景觀有陽台房間皆有窗有 447 人也在關注這間👀,有 447 人也在關注這間👀,"1,188萬","1,028",坡道機械車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/7298GH?breadcrumb=list,悅景居高樓三房平車新悅城-香榭區,台南市安平區健康路三段,大樓,8.9年,建坪 48.09,主 + 陽24.98,25樓/27樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7298GH?breadcrumb=list,有裝潢有景觀前後陽台有 501 人也在關注這間👀,有 501 人也在關注這間👀,"1,400萬","1,288",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/6922NP?breadcrumb=list,善化｜市心高樓溫馨裝潢宅尊爵會館,台南市善化區公園路,大樓,16.5年,建坪 26.84,主 + 陽17.17,10樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6922NP?breadcrumb=list,有裝潢有景觀有陽台有 186 人也在關注這間👀,有 186 人也在關注這間👀,"1,080萬",990,
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/8739WC?breadcrumb=list,市政。高樓質感機能美宅市政阿曼,台南市安平區永華路二段,大樓,3.8年,建坪 34.9,主 + 陽17.81,11樓/22樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8739WC?breadcrumb=list,有裝潢有陽台廁所開窗有 881 人也在關注這間👀,有 881 人也在關注這間👀,"1,500萬","1,180",坡道機械車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/5712WU?breadcrumb=list,北區電梯兩房｜成功大學,台南市北區開元路,華廈,34.5年,建坪 25.06,主 + 陽18.91,3樓/7樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5712WU?breadcrumb=list,有裝潢有陽台廁所開窗有 8564 人也在關注這間👀,有 8564 人也在關注這間👀,598萬,528,
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/6171NZ?breadcrumb=list,專ＬＭ蓮潭里佳楓三房平車佳楓領秀,台南市善化區蓮潭路,大樓,6.9年,建坪 48.76,主 + 陽26.01,4樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6171NZ?breadcrumb=list,有裝潢有景觀前後陽台有 182 人也在關注這間👀,有 182 人也在關注這間👀,"1,850萬","1,698",坡道平面車位
2025_10_15 23_07_11,8,https://www.sinyi.com.tw//buy/house/1414NW?breadcrumb=list,長億城珍藏３房平車長億城,台南市永康區大橋一街,大樓,26.2年,建坪 45.98,主 + 陽28.28,12樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1414NW?breadcrumb=list,有裝潢前後陽台有陽台有 127 人也在關注這間👀,有 127 人也在關注這間👀,"1,188萬","1,020",坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/12146M?breadcrumb=list,近大同路郵局鄰花鄉公園寓,台南市南區大同路二段,公寓,43.5年,建坪 35.7,主 + 陽31.19,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/12146M?breadcrumb=list,前後陽台有陽台廁所開窗有 1126 人也在關注這間👀,有 1126 人也在關注這間👀,578萬,468,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/7497DU?breadcrumb=list,夢世代｜遠眺絕美平車美居,台南市永康區忠孝一路,大樓,1.8年,建坪 31.76,主 + 陽15.42,14樓/14樓,1房2廳1衛1室,https://www.sinyi.com.tw/buy/house/7497DU?breadcrumb=list,毛胚屋有景觀有陽台有 216 人也在關注這間👀,有 216 人也在關注這間👀,"1,298萬","1,198",坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/9751SU?breadcrumb=list,自住系列珍藏釋出３房平車大林國宅,台南市南區大同路二段,大樓,26.0年,建坪 45.19,主 + 陽29.15,7樓/13樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/9751SU?breadcrumb=list,有裝潢有陽台廁所開窗有 655 人也在關注這間👀,有 655 人也在關注這間👀,948萬,898,坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/5296AP?breadcrumb=list,建興學區三房公寓,台南市中西區大同路一段,公寓,41.0年,建坪 30.27,主 + 陽26.82,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5296AP?breadcrumb=list,有裝潢前後陽台有陽台有 554 人也在關注這間👀,有 554 人也在關注這間👀,598萬,538,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/9184DL?breadcrumb=list,大林國宅景觀三房平車大林國宅,台南市南區大同路二段,大樓,26.0年,建坪 41.76,主 + 陽27.06,8樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9184DL?breadcrumb=list,廁所開窗警衛管理花園有 662 人也在關注這間👀,有 662 人也在關注這間👀,888萬,838,坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/90081H?breadcrumb=list,捷市悅高樓層景觀兩房車位,台南市關廟區北新一街,華廈,1.9年,建坪 27.29,主 + 陽16.63,10樓/10樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/90081H?breadcrumb=list,有裝潢有景觀有陽台有 53 人也在關注這間👀,有 53 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/9791WL?breadcrumb=list,成大｜北區市景三房平車成大城,台南市北區開元路,大樓,10.0年,建坪 47.19,主 + 陽24.86,14樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9791WL?breadcrumb=list,有裝潢有景觀有陽台有 819 人也在關注這間👀,有 819 人也在關注這間👀,"1,388萬","1,288",坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/6359MH?breadcrumb=list,近成大採光明亮套房,台南市東區長榮路一段,大樓/套房,26.2年,建坪 11.05,主建物7.78,9樓/12樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/6359MH?breadcrumb=list,有裝潢房間皆有窗警衛管理有 256 人也在關注這間👀,有 256 人也在關注這間👀,加入最愛,398,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/5160GN?breadcrumb=list,鄉城陽光鎮溫馨起家厝鄉城陽光鎮,台南市東區中華東路二段,大樓,30.0年,建坪 27.35,主 + 陽18.29,7樓/20樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/5160GN?breadcrumb=list,有裝潢有景觀有陽台有 392 人也在關注這間👀,有 392 人也在關注這間👀,768萬,688,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/8862BP?breadcrumb=list,安平次頂樓閱讀左岸２房閱讀左岸,台南市安平區國平路,大樓,19.5年,建坪 27.62,主 + 陽20.47,13樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/8862BP?breadcrumb=list,有裝潢有陽台房間皆有窗有 228 人也在關注這間👀,有 228 人也在關注這間👀,798萬,758,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/2129AH?breadcrumb=list,近南紡景觀三房附平車名流天廈,台南市東區裕農路,大樓,29.8年,建坪 44.27,主 + 陽26.62,14樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2129AH?breadcrumb=list,有裝潢有景觀前後陽台有 621 人也在關注這間👀,有 621 人也在關注這間👀,"1,198萬","1,098",坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/4827YU?breadcrumb=list,東方巨人百坪豪邸東方巨人,台南市東區長榮路一段,大樓,28.1年,建坪 133.87,主 + 陽89.91,14樓/21樓,5房2廳4衛1室,https://www.sinyi.com.tw/buy/house/4827YU?breadcrumb=list,有裝潢有景觀前後陽台有 296 人也在關注這間👀,有 296 人也在關注這間👀,"3,989萬","3,680",兩個以上車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/1484SV?breadcrumb=list,老厝１９５２,台南市中西區民生路一段,店面/透天,73.8年,建坪 43.41,主建物43.41,1-1樓/1樓,5房4廳2.5衛(含加蓋1廳2.5衛),https://www.sinyi.com.tw/buy/house/1484SV?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 1815 人也在關注這間👀,有 1815 人也在關注這間👀,"3,250萬","2,680",一樓平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/6151QR?breadcrumb=list,森林故鄉二房首選南紡森林故鄉-A...,台南市安南區郡安路四段,大樓,31.3年,建坪 20.98,主 + 陽17.02,6樓/11樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6151QR?breadcrumb=list,有裝潢有陽台廁所開窗有 193 人也在關注這間👀,有 193 人也在關注這間👀,加入最愛,568,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/1353TN?breadcrumb=list,大橋面公園高樓三房長億城,台南市永康區中華西街,大樓,26.2年,建坪 23.08,主 + 陽18.16,14樓/14樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/1353TN?breadcrumb=list,有裝潢前後陽台有陽台有 143 人也在關注這間👀,有 143 人也在關注這間👀,加入最愛,688,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/0044QY?breadcrumb=list,近平實高樓採光三房車位鼎林天廈,台南市永康區小東路,大樓,34.8年,建坪 46.22,主 + 陽31.18,9樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0044QY?breadcrumb=list,有裝潢有景觀前後陽台有 506 人也在關注這間👀,有 506 人也在關注這間👀,"1,250萬","1,150",坡道機械車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/5904PJ?breadcrumb=list,鑫左岸．霸景平車戶,台南市中西區永華路一段,大樓,4.2年,建坪 45.17,主 + 陽21.28,19樓/19樓,2廳2衛,https://www.sinyi.com.tw/buy/house/5904PJ?breadcrumb=list,有景觀前後陽台有陽台有 194 人也在關注這間👀,有 194 人也在關注這間👀,"1,788萬","1,698",坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/4965YK?breadcrumb=list,【家專天地】邊間採光套房,台南市永康區新民街,華廈,31.8年,建坪 17.89,主 + 陽10.56,3樓/9樓,1房1衛,https://www.sinyi.com.tw/buy/house/4965YK?breadcrumb=list,有裝潢有陽台廁所開窗有 1132 人也在關注這間👀,有 1132 人也在關注這間👀,428萬,368,
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/1856ZV?breadcrumb=list,愛琴海海景高樓兩房平車,台南市安平區國平北路,大樓,0.5年,建坪 31.96,主 + 陽15.32,15樓/34樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/1856ZV?breadcrumb=list,有陽台房間皆有窗警衛管理有 56 人也在關注這間👀,有 56 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_17,9,https://www.sinyi.com.tw//buy/house/9929RB?breadcrumb=list,松丹達麗質感兩房大平車松丹達麗,台南市東區崇賢二路,大樓,1.2年,建坪 31.19,主 + 陽15.1,6樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9929RB?breadcrumb=list,有陽台廁所開窗房間皆有窗有 661 人也在關注這間👀,有 661 人也在關注這間👀,"1,295萬","1,198",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/1761NJ?breadcrumb=list,屋主惜售精修三房平車大隆世界觀NO1,台南市安平區健康三街,華廈,31.3年,建坪 36.81,主 + 陽24.51,2樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1761NJ?breadcrumb=list,有裝潢有陽台廁所開窗有 1708 人也在關注這間👀,有 1708 人也在關注這間👀,"1,188萬","1,050",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/6550PS?breadcrumb=list,㊝高樓大兩房平車日光居植村NY,台南市善化區陽光大道,大樓,5.9年,建坪 39.95,主 + 陽19.36,20樓/22樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/6550PS?breadcrumb=list,有裝潢有景觀有陽台有 158 人也在關注這間👀,有 158 人也在關注這間👀,"1,580萬","1,468",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/0058GU?breadcrumb=list,近新樓醫院★２＋１房境居,台南市東區東門路一段,大樓,32.2年,建坪 23.14,主 + 陽18.4,5樓/15樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/0058GU?breadcrumb=list,前後陽台有陽台警衛管理有 1100 人也在關注這間👀,有 1100 人也在關注這間👀,698萬,598,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/1849UL?breadcrumb=list,走路到文化中心低總價三房,台南市東區中華東路三段,華廈,33.0年,建坪 21.43,主 + 陽16.08,4樓/7樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/1849UL?breadcrumb=list,有裝潢有景觀有陽台有 4331 人也在關注這間👀,有 4331 人也在關注這間👀,668萬,558,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/0490AN?breadcrumb=list,湖美天朵高樓優質裝潢戶,台南市中西區頂美三街,大樓,9.0年,建坪 50.82,主 + 陽30.83,13樓/18樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0490AN?breadcrumb=list,有景觀前後陽台有陽台有 786 人也在關注這間👀,有 786 人也在關注這間👀,"2,200萬","1,950",坡道機械車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/49803P?breadcrumb=list,華平公園旁木質暖色調兩房大隆世界觀NO1,台南市安平區健康三街,華廈,31.3年,建坪 19.68,主 + 陽15.34,7樓/8樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/49803P?breadcrumb=list,有裝潢有景觀有陽台有 313 人也在關注這間👀,有 313 人也在關注這間👀,加入最愛,668,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/8495LV?breadcrumb=list,大灣三街三房平車,台南市永康區大灣三街,華廈,32.0年,建坪 39.38,主建物20.93,1樓/6樓,4房2廳2衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/8495LV?breadcrumb=list,有裝潢前後陽台有陽台有 24 人也在關注這間👀,有 24 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/1864DS?breadcrumb=list,ＬＭ陽光四季美兩房平車,台南市善化區陽光大道,華廈,0.7年,建坪 36.72,主 + 陽17.92,4樓/5樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/1864DS?breadcrumb=list,有裝潢有陽台警衛管理有 105 人也在關注這間👀,有 105 人也在關注這間👀,"1,480萬","1,398",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/2298VN?breadcrumb=list,春福年年兩房平車,台南市安南區安富二街,大樓,0.5年,建坪 31.63,主 + 陽15.49,7樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2298VN?breadcrumb=list,有陽台警衛管理具垃圾處理有 88 人也在關注這間👀,有 88 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/1583SH?breadcrumb=list,陽光公園朝南三房陽光公園,台南市東區生產路,大樓,25.3年,建坪 34.51,主 + 陽28.21,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1583SH?breadcrumb=list,有裝潢有景觀前後陽台有 142 人也在關注這間👀,有 142 人也在關注這間👀,加入最愛,928,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/7448VK?breadcrumb=list,幸福天慕三房平車天慕,台南市安南區永續三街,大樓,5.8年,建坪 48.77,主 + 陽25.96,12樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7448VK?breadcrumb=list,有裝潢有景觀前後陽台有 896 人也在關注這間👀,有 896 人也在關注這間👀,"1,580萬","1,488",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/8478AG?breadcrumb=list,崇明居大空間四房平車崇明居,台南市東區崇明路,大樓,25.8年,建坪 53.57,主 + 陽32.71,11樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/8478AG?breadcrumb=list,有裝潢有景觀有陽台有 559 人也在關注這間👀,有 559 人也在關注這間👀,"1,828萬","1,728",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/9141JB?breadcrumb=list,近成大溫馨三房雙車位新好國宅,台南市北區北園街,大樓,27.5年,建坪 38.38,主 + 陽25.29,5樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9141JB?breadcrumb=list,有裝潢有陽台警衛管理有 348 人也在關注這間👀,有 348 人也在關注這間👀,"1,180萬","1,080",兩個以上車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/2336VC?breadcrumb=list,永康中華長億城３房車位長億城,台南市永康區中華西街,大樓,26.2年,建坪 35.26,主 + 陽25.63,8樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2336VC?breadcrumb=list,有景觀前後陽台有陽台有 443 人也在關注這間👀,有 443 人也在關注這間👀,958萬,888,坡道機械車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/2612AD?breadcrumb=list,讚！泰嘉水舞川平車宅水舞川,台南市安南區樂活一街,大樓,4.4年,建坪 45.72,主 + 陽23.17,11樓/19樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/2612AD?breadcrumb=list,有裝潢有景觀前後陽台有 325 人也在關注這間👀,有 325 人也在關注這間👀,"1,468萬","1,388",坡道平面車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/7468KH?breadcrumb=list,左岸河畔三房車位,台南市中西區永華路一段,大樓,4.2年,建坪 42.07,主 + 陽21.28,7樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7468KH?breadcrumb=list,有裝潢前後陽台有陽台有 723 人也在關注這間👀,有 723 人也在關注這間👀,"1,668萬","1,498",坡道機械車位
