鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,格局-房,格局-廳,格局-衛,格局-隔間,管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
三民區,房地(土地+建物),高雄市三民區大豐二路３５號四樓之６,6.75,1100129,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,95.14,2,2,2,有,有,6200000,65167,,0,0,讓渡日期114.02.26預售屋、或土地及建物分件登記案件；,RPWSMLLJQHKGFDE56DA,57.84,0,5.01,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號九樓之７,6.75,1100118,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,7450000,70053,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPUVNLLJQHKGFDE76DA,60.59,0,3.67,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號十四樓之７,6.75,1100106,土地1建物1車位1,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,7550000,71083,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPOWNLLJQHKGFDE88DA,60.59,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十九樓之１,6.07,1100106,土地1建物1車位0,二十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.05,2,2,2,有,有,5880000,68332,,0,0,預售屋、或土地及建物分件登記案件；,RPVNMLQLQHKGFDE66DA,51.84,0,5.1,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十五樓之５,9.45,1091201,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,168.49,3,2,2,有,有,10770000,68627,坡道平面,34.14,1550000,預售屋、或土地及建物分件登記案件；,RPQSMLLJQHKGFDE58DA,80.88,0,7.96,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號二十六樓之１０,6.75,1091215,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,124.19,2,2,2,有,有,6450000,59950,坡道機械,29.11,750000,讓渡日期113.08.29預售屋、或土地及建物分件登記案件；,RPSONLLJQHKGFDE48DA,59.1,0,3.69,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號二十樓之８,10.8,1091217,土地1建物1車位2,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,226.75,4,2,3,有,有,13700000,64997,坡道平面,68.28,3400000,讓渡日期114.02.20預售屋、或土地及建物分件登記案件；,RPRNOLLJQHKGFDE38DA,97.61,0,7.14,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十六樓之１,6.07,1091215,土地1建物1車位0,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.05,2,2,2,有,有,5900000,68565,,0,0,預售屋、或土地及建物分件登記案件；,RPQOMLLJQHKGFDE18DA,51.84,0,5.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號九樓之９,6.07,1091218,土地1建物1車位0,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5880000,67680,,0,0,預售屋、或土地及建物分件登記案件；,RPTWMLLJQHKGFDE66DA,53.85,0,3.66,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號十九樓之２,7.42,1091224,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,133.16,2,2,2,有,有,8050000,71120,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPRQNLLJQHKGFDE58DA,64.47,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號八樓之７,6.75,1091202,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,7200000,67477,坡道機械,29.11,650000,讓渡日期:113.10.11預售屋、或土地及建物分件登記案件；,RPTVNLLJQHKGFDE66DA,60.59,0,3.67,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號十八樓之７,6.75,1091224,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,7500000,70568,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPQWNLLJQHKGFDE09DA,60.59,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十七樓之１,6.07,1091224,土地1建物1車位0,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.05,2,2,2,有,有,5840000,67868,,0,0,預售屋、或土地及建物分件登記案件；,RPUNMLQLQHKGFDE56DA,51.84,0,5.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十五樓之１,6.07,1091104,土地1建物1車位0,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.05,2,2,2,有,有,5680000,66008,,0,0,讓渡日期114.01.13預售屋、或土地及建物分件登記案件；,RPPOMLLJQHKGFDE08DA,51.84,0,5.1,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十樓之３,9.11,1091117,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,162.31,3,2,2,有,有,10250000,69049,坡道平面,34.14,1400000,讓渡日期111.06.30預售屋、或土地及建物分件登記案件；,RPRQMLLJQHKGFDE48DA,77.37,0,7.4,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十七樓之９,6.07,1091104,土地1建物1車位0,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5980000,68831,,0,0,預售屋、或土地及建物分件登記案件；,RPWWMLLJQHKGFDE96DA,53.85,0,3.66,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十八樓之９,6.07,1091104,土地1建物1車位0,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5890000,67795,,0,0,預售屋、或土地及建物分件登記案件；,RPXWMLLJQHKGFDE07DA,53.85,0,3.66,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號二十六樓之７,6.75,1091104,土地1建物1車位1,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,6660000,60884,坡道機械,29.11,750000,111.06.20變更登記名義人為負責人預售屋、或土地及建物分件登記案件；,RPTWNLLJQHKGFDE76DA,60.59,0,3.67,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號二十七樓之７,6.75,1091104,土地1建物1車位1,二十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,126.18,2,2,2,有,有,6650000,60781,坡道機械,29.11,750000,111.06.20變更登記名義人為負責人預售屋、或土地及建物分件登記案件；,RPUWNLLJQHKGFDE86DA,60.59,0,3.67,有
