抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/4970HV?breadcrumb=list,遠雄文青高樓溫馨美屋遠雄文青,桃園市龜山區文青路,大樓,10.3年,建坪 59.2,主 + 陽35.19,19樓/23樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 306 人也在關注這間👀,"2,398萬","2,398","2,398萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/1869NJ?breadcrumb=list,風禾公園旁３房車位美麗一森,桃園市桃園區正光路,大樓,3.7年,建坪 45.27,主 + 陽24.2,12樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 572 人也在關注這間👀,"2,590萬","2,590","2,590萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/3266BV?breadcrumb=list,台北東京高樓三房台北東京,桃園市桃園區大有路,大樓,28.2年,建坪 33.19,主 + 陽25.46,12樓/17樓,3房2廳1.5衛,有裝潢有景觀前後陽台有 152 人也在關注這間👀,加入最愛,"1,168","1,168萬",
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/3240ZB?breadcrumb=list,桃大誠。遠眺城市美景桃大誠,桃園市八德區公園路,大樓,4.4年,建坪 67.53,主 + 陽31.6,24樓/24樓,3房2廳2衛,有裝潢有景觀前後陽台有 208 人也在關注這間👀,"3,068萬","3,068","3,068萬",兩個以上車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/7836BD?breadcrumb=list,民權極景★面公園四房車位民權極景,桃園市中壢區民權路,大樓,17.2年,建坪 71.32,主 + 陽44.61,2樓/15樓,4房2廳2衛,有景觀前後陽台有陽台有 142 人也在關注這間👀,"2,688萬","2,688","2,688萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/0874YT?breadcrumb=list,精華裝潢登寶名廈３房車位登寶名廈,桃園市桃園區同安街,華廈,31.7年,建坪 47.04,主 + 陽28.8,5樓/7樓,3房2廳2衛,有裝潢有景觀前後陽台有 624 人也在關注這間👀,"1,498萬","1,498","1,498萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/2038MM?breadcrumb=list,麗晶花園廣場。面綠園道麗晶花園廣場,桃園市桃園區藝文一街,大樓,5.9年,建坪 83.72,主 + 陽44.92,15樓/27樓,3房2廳3衛,有景觀前後陽台有陽台有 462 人也在關注這間👀,"5,480萬","5,480","5,480萬",兩個以上車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/0038TL?breadcrumb=list,竹城早稻田景觀美四房車位早稻田,桃園市桃園區大連一街,大樓,12.4年,建坪 56.83,主 + 陽31.72,8樓/12樓,4房2廳2衛,有裝潢有景觀有陽台有 573 人也在關注這間👀,"2,288萬","2,288","2,288萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/5601PF?breadcrumb=list,近藝文總圖景觀大套房車位亞曼尼,桃園市桃園區大興西路二段,大樓/套房,22.0年,建坪 27.23,主 + 陽12.85,10樓/14樓,1房1廳1衛,有裝潢有景觀有陽台有 355 人也在關注這間👀,898萬,898,898萬,坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/8443YU?breadcrumb=list,亮麗京采。幸福洋溢京采,桃園市桃園區永安北路,華廈,23.8年,建坪 45.31,主 + 陽27.2,9樓/9樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 209 人也在關注這間👀,"1,599萬","1,538","1,599萬1,538萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/8193KW?breadcrumb=list,豐盛之城露臺三房車位益騏豐盛之城,桃園市八德區豐吉路,大樓,1.2年,建坪 44.35,主 + 陽25.28,2樓/13樓,3房2廳2衛,毛胚屋前後陽台有陽台有 238 人也在關注這間👀,"1,880萬","1,880","1,880萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/1774RZ?breadcrumb=list,未來國泰站前公園景觀宅力璞棧,桃園市中壢區青商路,大樓,10.4年,建坪 64.31,主 + 陽29.4,9樓/12樓,2房2廳2衛,有景觀前後陽台有陽台有 252 人也在關注這間👀,"3,280萬","3,280","3,280萬",兩個以上車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/4990TR?breadcrumb=list,青埔高鐵寶徠精裝兩房車位寶徠花園,桃園市大園區高鐵南路一段,大樓,8.3年,建坪 33.98,主 + 陽14.39,13樓/22樓,2房2廳1衛,有裝潢有景觀有陽台有 412 人也在關注這間👀,"1,888萬","1,888","1,888萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/9116BS?breadcrumb=list,低總價！站前新銳便宜３房站前新銳,桃園市中壢區青心路,大樓,1.4年,建坪 38.42,主 + 陽20.15,18樓/20樓,3房2廳2衛,有裝潢有陽台廁所開窗有 309 人也在關注這間👀,"1,998萬","1,998","1,998萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/1026YB?breadcrumb=list,Ａ１９面公園禾禾２房車位明日禾禾,桃園市中壢區領航南路一段,大樓,7.1年,建坪 35.12,主 + 陽16.01,4樓/14樓,2房2廳1衛,有裝潢有景觀有陽台有 583 人也在關注這間👀,"1,598萬","1,598","1,598萬",坡道平面車位
2025_11_23 22_35_09,26,https://www.sinyi.com.tw//buy/house/4773BM?breadcrumb=list,青埔布拉格之鷹可看屋布拉格之鷹,桃園市大園區致遠一路,大樓,10.1年,建坪 77.91,主 + 陽41,10樓/13樓,4房2廳2衛2室,有裝潢有景觀前後陽台有 368 人也在關注這間👀,"3,688萬","3,688","3,688萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/0417TD?breadcrumb=list,青埔城市遠見•可看屋城市的遠見,桃園市大園區領航南路四段,華廈,15.3年,建坪 74.76,主 + 陽41.49,4樓/9樓,3房2廳2衛,有裝潢前後陽台有陽台有 188 人也在關注這間👀,"2,680萬","2,680","2,680萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/0348PY?breadcrumb=list,八擴遠雄艾菲爾三房車位遠雄艾菲爾,桃園市八德區豐德路,大樓,12.6年,建坪 62.61,主 + 陽34.51,4樓/19樓,3房2廳2衛,有裝潢有景觀前後陽台有 420 人也在關注這間👀,"1,790萬","1,790","1,790萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/0873MV?breadcrumb=list,麗寶大藝術家明亮三房麗寶大藝術家A,桃園市八德區中山路,大樓,11.5年,建坪 80.68,主 + 陽42.84,8樓/17樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 139 人也在關注這間👀,"2,688萬","2,688","2,688萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/0283RG?breadcrumb=list,竹城～低總價三房平面車位竹城新宿,桃園市桃園區大業路一段,大樓,19.2年,建坪 43.41,主 + 陽24.65,7樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 2915 人也在關注這間👀,"1,580萬","1,530","1,580萬1,530萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/2558KM?breadcrumb=list,竹城甲子園４房坡平車位竹城甲子園,桃園市龜山區文化一路,大樓,4.0年,建坪 56.4,主 + 陽32.4,3樓/24樓,4房2廳2衛,有裝潢有景觀有陽台有 120 人也在關注這間👀,"2,600萬","2,498","2,600萬2,498萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/7469FN?breadcrumb=list,尊爵不凡．景觀四房車位尊龍大地,桃園市桃園區莊敬路一段,大樓,26.6年,建坪 48.9,主 + 陽29.08,13樓/16樓,4房2廳2衛,有裝潢有景觀有陽台有 343 人也在關注這間👀,"1,658萬","1,658","1,658萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/5725KU?breadcrumb=list,Ｗ１豪景美居三車位麗寶W1,桃園市蘆竹區新南路一段,大樓,12.4年,建坪 116.37,主 + 陽63.67,26樓/29樓,4房2廳3衛,有裝潢有景觀前後陽台有 127 人也在關注這間👀,"4,500萬","4,500","4,500萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/3530LU?breadcrumb=list,青埔竹風青塘四房誠意出售竹風高鐵特區-青...,桃園市中壢區文德路,大樓,10.1年,建坪 93.19,主 + 陽47.01,4樓/18樓,4房2廳2衛1室,有裝潢有景觀前後陽台有 250 人也在關注這間👀,"3,880萬","3,880","3,880萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/8717QF?breadcrumb=list,⭐正面公園．三房車位大樓逸極上城區,桃園市八德區長興一路,大樓,9.5年,建坪 53.19,主 + 陽26.38,11樓/20樓,3房2廳2衛,有裝潢有景觀前後陽台有 330 人也在關注這間👀,"1,498萬","1,450","1,498萬1,450萬",坡道機械車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/5878KS?breadcrumb=list,近文青國小未住過三房車位富御捷境,桃園市龜山區牛角坡路,大樓,5.2年,建坪 47.44,主 + 陽26.09,12樓/14樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 285 人也在關注這間👀,"1,998萬","1,998","1,998萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/0773CS?breadcrumb=list,宏國真愛Ｅ高樓層三房車位宏國真愛E區,桃園市桃園區龍鳳三街,大樓,26.7年,建坪 41.65,主 + 陽26.13,13樓/13樓,3房2廳1衛,有裝潢有陽台警衛管理有 156 人也在關注這間👀,"1,398萬","1,298","1,398萬1,298萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/9051AC?breadcrumb=list,✨宜誠香榭舒適３房車位宜誠香榭,桃園市蘆竹區中山路,華廈,25.4年,建坪 47.99,主 + 陽30.35,3樓/9樓,3房2廳2衛,有裝潢前後陽台有陽台有 461 人也在關注這間👀,"1,568萬","1,568","1,568萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/5751FP?breadcrumb=list,幸福公園稀有大３房車位幸福公園No.1,桃園市平鎮區大興街,大樓,10.6年,建坪 60.62,主 + 陽33.44,14樓/14樓,3房2廳3衛,有裝潢前後陽台有陽台有 141 人也在關注這間👀,"1,798萬","1,798","1,798萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/8870YG?breadcrumb=list,名邸●城市之星三房車位城市之星,桃園市中壢區永泰路,大樓,14.7年,建坪 51.55,主 + 陽27.75,10樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 83 人也在關注這間👀,"2,380萬","2,380","2,380萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/2537SN?breadcrumb=list,藏悅邊間兩房景觀車位３１寶誠藏悅,桃園市中壢區正大街,大樓,12.3年,建坪 38.88,主 + 陽18.69,14樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 186 人也在關注這間👀,"1,358萬","1,358","1,358萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/9567JL?breadcrumb=list,高鐵旁永麗花園三房雙車位永麗花園,桃園市中壢區青境路,大樓,2.9年,建坪 65.21,主 + 陽30.96,4樓/21樓,3房2廳2衛,有裝潢有景觀前後陽台有 87 人也在關注這間👀,"3,980萬","3,980","3,980萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/2206JV?breadcrumb=list,青埔璞園的家三房平面車位實德‧璞園的家,桃園市中壢區領航南路三段,大樓,6.3年,建坪 43.82,主 + 陽20.51,6樓/19樓,3房2廳1衛,有裝潢有景觀有陽台有 335 人也在關注這間👀,"2,680萬","2,680","2,680萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/1240BK?breadcrumb=list,高鐵旁永麗花園景觀美宅永麗花園,桃園市中壢區青境路,大樓,2.9年,建坪 66.62,主 + 陽30.96,14樓/21樓,1房2廳2衛2室,有裝潢有景觀前後陽台有 44 人也在關注這間👀,"3,980萬","3,980","3,980萬",兩個以上車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/9511GC?breadcrumb=list,櫻花樸心匯漂亮２房車位櫻花樸心匯,桃園市平鎮區延平路三段,華廈,11.2年,建坪 43.93,主 + 陽22.2,3樓/10樓,2房2廳1衛1室,有裝潢有景觀前後陽台有 749 人也在關注這間👀,"1,198萬","1,198","1,198萬",坡道平面車位
2025_11_23 22_35_21,27,https://www.sinyi.com.tw//buy/house/2631GT?breadcrumb=list,交流道★高樓層景觀美宅甲天廈,桃園市平鎮區文化街,大樓,32.0年,建坪 54.1,主 + 陽34.44,15樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 79 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/1726XG?breadcrumb=list,星晴天新婚首選合雄星晴天,桃園市蘆竹區南福街,大樓,9.5年,建坪 44.22,主 + 陽20.06,2樓/14樓,2房2廳1衛,有裝潢有景觀前後陽台有 155 人也在關注這間👀,"1,630萬","1,580","1,630萬1,580萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/0318YF?breadcrumb=list,中悅桂冠採光四房車位中悅桂冠,桃園市桃園區經國路,大樓,20.8年,建坪 90.79,主 + 陽60.39,14樓/14樓,4房2廳4衛,有裝潢有景觀前後陽台有 229 人也在關注這間👀,"4,500萬","4,500","4,500萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/0627GQ?breadcrumb=list,富裕！捷境望樹梢兩房車位富御捷境,桃園市龜山區牛角坡路,大樓,5.2年,建坪 35.8,主 + 陽19.85,2樓/15樓,2房2廳1衛,有裝潢前後陽台有陽台有 308 人也在關注這間👀,"1,550萬","1,486","1,550萬1,486萬",坡道機械車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/5920JQ?breadcrumb=list,明築向陽公園好景觀明築向陽,桃園市桃園區正光路,大樓,7.9年,建坪 49.53,主 + 陽26.5,4樓/14樓,2房2廳2衛,有裝潢有景觀前後陽台有 155 人也在關注這間👀,"2,558萬","2,558","2,558萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/1452XZ?breadcrumb=list,桃園近愛買大空間兩房,桃園市桃園區國豐三街,華廈,29.6年,建坪 33.19,主 + 陽26.73,5樓/8樓,2房2廳1衛,有裝潢前後陽台有陽台有 829 人也在關注這間👀,"1,150萬",998,"1,150萬998萬",
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/5571WX?breadcrumb=list,青埔高鐵一品院三房車位一品院,桃園市中壢區青埔四街,大樓,10.3年,建坪 61.89,主 + 陽33.28,2樓/12樓,3房2廳2衛,有裝潢前後陽台有陽台有 103 人也在關注這間👀,"2,880萬","2,880","2,880萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/2774VN?breadcrumb=list,森鄰物語兩房車位雙陽台森鄰物語,桃園市桃園區慈光街,大樓,8.8年,建坪 43.07,主 + 陽19.48,5樓/14樓,2房2廳1衛,有裝潢前後陽台有陽台有 378 人也在關注這間👀,"1,798萬","1,798","1,798萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/6350SX?breadcrumb=list,楊梅重劃新巴黎大兩房車位鴻築新巴黎,桃園市楊梅區金山街,大樓,10.2年,建坪 36.33,主 + 陽19.17,6樓/14樓,2房2廳1衛,有裝潢有景觀前後陽台有 220 人也在關注這間👀,"1,028萬",998,"1,028萬998萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/5531PK?breadcrumb=list,葛里法五世景觀幸福宅葛里法五世,桃園市桃園區新埔八街,大樓,12.4年,建坪 122.91,主 + 陽69.36,16樓/27樓,3房2廳3衛,毛胚屋有景觀前後陽台有 500 人也在關注這間👀,"5,888萬","5,888","5,888萬",兩個以上車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/4141TR?breadcrumb=list,極上寓裝潢視野戶極上寓,桃園市蘆竹區忠孝東路,大樓,10.2年,建坪 41.61,主 + 陽18.99,15樓/15樓,2房2廳1衛,有裝潢有景觀前後陽台有 1030 人也在關注這間👀,"1,588萬","1,588","1,588萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/6231CV?breadcrumb=list,景觀雅緻裝潢皇翔四房車位皇翔歡喜城,桃園市龜山區文青二路,大樓,10.4年,建坪 59.98,主 + 陽34.31,21樓/21樓,4房2廳2衛,有裝潢有景觀有陽台有 232 人也在關注這間👀,"2,298萬","2,168","2,298萬2,168萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/9342YN?breadcrumb=list,麗寶保護區景觀四房車位麗寶快樂家,桃園市龜山區文青路,大樓,10.0年,建坪 59,主 + 陽35.51,16樓/24樓,4房2廳2衛,有裝潢前後陽台有陽台有 305 人也在關注這間👀,"2,188萬","2,150","2,188萬2,150萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/8112RL?breadcrumb=list,店長推薦時尚裝潢美宅寶慶富家,桃園市桃園區寶慶路,大樓,30.3年,建坪 27.16,主 + 陽21.82,12樓/12樓,3房2廳2衛,有裝潢前後陽台有陽台有 314 人也在關注這間👀,加入最愛,"1,098","1,098萬",
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/1957XP?breadcrumb=list,✨臻愛雅居三房雙車位臻愛加州,桃園市桃園區民光東路,大樓,22.2年,建坪 56.03,主 + 陽28.14,12樓/13樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 97 人也在關注這間👀,"1,980萬","1,960","1,980萬1,960萬",兩個以上車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/1286UV?breadcrumb=list,慈文國中學區景觀三房車位音悅琉璃,桃園市桃園區中正三街,大樓,20.6年,建坪 45.85,主 + 陽24.26,11樓/12樓,3房2廳2衛,有裝潢有景觀前後陽台有 264 人也在關注這間👀,"1,688萬","1,688","1,688萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/9253PL?breadcrumb=list,近Ｇ１０捷運站美三房車位竹城御賞,桃園市桃園區中埔二街,大樓,22.0年,建坪 41.65,主 + 陽25.67,6樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 599 人也在關注這間👀,"1,768萬","1,768","1,768萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/8238BS?breadcrumb=list,小檜溪近商辦美裝三房車位名軒國王之森,桃園市桃園區春日路,大樓,2.1年,建坪 70.71,主 + 陽38.67,10樓/12樓,3房2廳3衛1室,有裝潢有景觀前後陽台有 335 人也在關注這間👀,"3,398萬","3,358","3,398萬3,358萬",坡道平面車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/6800JM?breadcrumb=list,中悅霸氣磅礴五房豪宅中悅高登,桃園市蘆竹區中山路,大樓,25.0年,建坪 157.27,主 + 陽104.96,4樓/14樓,5房3廳4衛2室,有裝潢有景觀前後陽台有 493 人也在關注這間👀,"4,500萬","4,500","4,500萬",兩個以上車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/0996HS?breadcrumb=list,東京線上高樓四房雙車位東京線上,桃園市中壢區領航北路二段,大樓,11.9年,建坪 80.78,主 + 陽37.18,8樓/14樓,4房2廳2衛,有裝潢有景觀前後陽台有 128 人也在關注這間👀,"2,938萬","2,938","2,938萬",兩個以上車位
2025_11_23 22_35_37,28,https://www.sinyi.com.tw//buy/house/9660ZK?breadcrumb=list,閱美館心動兩房車位閱美館,桃園市八德區豐田一路,大樓,11.5年,建坪 34.33,主 + 陽19.22,5樓/12樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 451 人也在關注這間👀,"1,198萬","1,198","1,198萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/7040FY?breadcrumb=list,恆美館～景觀兩房良茂詠恆-恆美館,桃園市中壢區青商路,大樓,4.3年,建坪 45.72,主 + 陽20.84,15樓/15樓,2房2廳1衛1室,有裝潢有景觀有陽台有 104 人也在關注這間👀,"2,188萬","2,180","2,188萬2,180萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/9008ST?breadcrumb=list,海華國際會館大兩房車位國際會館,桃園市中壢區元化路,大樓,17.6年,建坪 41.44,主 + 陽27.76,3樓/22樓,2房2廳2衛,有裝潢前後陽台有陽台有 113 人也在關注這間👀,"1,750萬","1,750","1,750萬",坡道機械車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/1225YT?breadcrumb=list,Ａ１９體育園區站旁國峰苑新潤明日苑NO....,桃園市中壢區領航南路一段,大樓,9.7年,建坪 48.83,主 + 陽26.65,9樓/23樓,3房2廳2衛,有裝潢有陽台廁所開窗有 98 人也在關注這間👀,"2,588萬","2,528","2,588萬2,528萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/8247TF?breadcrumb=list,富宇敦峰三房庭院平車位富宇敦峰,桃園市龜山區樂學三路,大樓,5.0年,建坪 46.81,主 + 陽25.99,1樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 104 人也在關注這間👀,"2,218萬","2,168","2,218萬2,168萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/6949FB?breadcrumb=list,國泰●三車位奢華典雅豪邸國泰賦都,桃園市桃園區中華路,大樓,7.2年,建坪 83.93,主 + 陽36.96,18樓/24樓,3房2廳2衛,有裝潢有景觀前後陽台有 262 人也在關注這間👀,"4,700萬","4,700","4,700萬",兩個以上車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/8301WD?breadcrumb=list,文化商圈稀有３房１室車位甲天廈,桃園市平鎮區文化街,大樓,32.0年,建坪 55.15,主 + 陽35.12,3樓/15樓,3房2廳2衛1室,有裝潢有陽台廁所開窗有 82 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/7699WG?breadcrumb=list,★溫州公園低公設裝潢美宅,桃園市桃園區蓮埔街,大樓,31.8年,建坪 58.33,主 + 陽37.85,2樓/17樓,3房2廳2衛,有裝潢有景觀有陽台有 58 人也在關注這間👀,"1,888萬","1,888","1,888萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/8469FP?breadcrumb=list,香香高樓層～堤景３房車位香榭堤景,桃園市蘆竹區南昌路,大樓,19.0年,建坪 64.19,主 + 陽39.51,14樓/15樓,3房2廳2衛1室,有裝潢有景觀有陽台有 153 人也在關注這間👀,"2,560萬","2,560","2,560萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/9752TK?breadcrumb=list,青埔高鐵站前Ａ＋兩房車位站前A+,桃園市中壢區青雲路,大樓,7.5年,建坪 34.25,主 + 陽14.54,5樓/13樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 407 人也在關注這間👀,"1,588萬","1,588","1,588萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/3472ZR?breadcrumb=list,青埔高樓層優質２房潤隆國家大院,桃園市中壢區青峰路一段,大樓,2.5年,建坪 30.25,主 + 陽13.06,14樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 182 人也在關注這間👀,"1,746萬","1,746","1,746萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/4933NT?breadcrumb=list,藝文經國之星３房雙車位經國之星,桃園市桃園區經國路,大樓,19.0年,建坪 41.63,主 + 陽24.57,4樓/13樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 394 人也在關注這間👀,"1,868萬","1,838","1,868萬1,838萬",兩個以上車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/0932GR?breadcrumb=list,青埔⭐華固天圓三房車位華固天圓,桃園市中壢區領航北路二段,大樓,10.6年,建坪 55.03,主 + 陽28.69,4樓/15樓,3房2廳2衛,有裝潢有陽台廁所開窗有 358 人也在關注這間👀,"2,688萬","2,688","2,688萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/4329SB?breadcrumb=list,近未來捷運御丰莊園三房御丰莊園,桃園市八德區建德路,大樓,9.2年,建坪 72.47,主 + 陽41.89,6樓/25樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 135 人也在關注這間👀,"3,198萬","3,198","3,198萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/2464WL?breadcrumb=list,中悅瑰麗面總圖景觀高樓Ｂ中悅麗舍花園(瑰...,桃園市桃園區同德六街,大樓,8.2年,建坪 182.85,主 + 陽103.06,25樓/29樓,4房2廳4衛,毛胚屋有景觀前後陽台有 266 人也在關注這間👀,"10,900萬","10,900","10,900萬",兩個以上車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/2399ZU?breadcrumb=list,中悅瑰麗面總圖景觀高樓Ａ中悅麗舍花園(瑰...,桃園市桃園區同德六街,大樓,8.2年,建坪 184.56,主 + 陽103.54,25樓/29樓,4房2廳4衛,毛胚屋有景觀前後陽台有 302 人也在關注這間👀,"11,000萬","11,000","11,000萬",兩個以上車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/0132NX?breadcrumb=list,南勢【鼎藏璞悅】採光兩房鼎藏璞悅,桃園市平鎮區東豐路,大樓,4.6年,建坪 28.31,主 + 陽19.14,4樓/14樓,2房2廳1衛,有裝潢前後陽台有陽台有 310 人也在關注這間👀,993萬,949,993萬949萬,
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/3257MT?breadcrumb=list,青埔高鐵永麗花園三房車位永麗花園,桃園市中壢區青境路,大樓,2.9年,建坪 41.69,主 + 陽21.83,21樓/21樓,3房2廳2衛,有景觀前後陽台有陽台有 167 人也在關注這間👀,"2,658萬","2,658","2,658萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/9450VJ?breadcrumb=list,雲世代雅致景觀兩房車位雲世代,桃園市桃園區永安路,大樓,5.4年,建坪 37.91,主 + 陽17.95,9樓/23樓,2房2廳1衛,有裝潢有景觀有陽台有 265 人也在關注這間👀,"1,650萬","1,588","1,650萬1,588萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/3023DH?breadcrumb=list,青埔Ａ１９竹風青田大露臺竹風青田,桃園市中壢區永園路一段,大樓,9.0年,建坪 43.71,主 + 陽19.08,2樓/20樓,2房2廳1衛,有裝潢有陽台廁所開窗有 230 人也在關注這間👀,"2,080萬","1,980","2,080萬1,980萬",坡道平面車位
2025_11_23 22_35_47,29,https://www.sinyi.com.tw//buy/house/3699GV?breadcrumb=list,桃園青埔明日禾禾兩房車位明日禾禾,桃園市中壢區領航南路一段,大樓,7.1年,建坪 33.28,主 + 陽14.75,6樓/14樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 395 人也在關注這間👀,"1,528萬","1,528","1,528萬",坡道平面車位
