抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/4036RZ?breadcrumb=list,劍橋景觀●豪邸三房車位健弘新世界-劍橋...,新北市汐止區樟樹二路,大樓,29.9年,建坪 44.69,主 + 陽26.09,12樓/17樓,3房2廳1衛1室,有景觀有陽台廁所開窗有 625 人也在關注這間👀,"1,680萬","1,598","1,680萬1,598萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/7588GF?breadcrumb=list,台北雪梨高樓河景美屋台北雪梨,新北市淡水區中正東路一段,大樓,20.4年,建坪 31.46,主 + 陽17.5,21樓/21樓,1房2廳1衛,有裝潢有景觀有陽台有 454 人也在關注這間👀,"1,288萬","1,268","1,288萬1,268萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/7126QK?breadcrumb=list,近淡水行政中心站兩房車位W丰上,新北市淡水區中山北路三段,大樓,13.5年,建坪 33.44,主 + 陽17.89,9樓/13樓,2房2廳1衛,有陽台警衛管理具垃圾處理有 1287 人也在關注這間👀,"1,350萬","1,288","1,350萬1,288萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/0832ZS?breadcrumb=list,比漾明亮美妝３房車位東家,新北市永和區保生路,大樓,25.9年,建坪 52.53,主 + 陽28.11,11樓/26樓,3房2廳2衛,有裝潢有景觀有陽台有 1509 人也在關注這間👀,"3,390萬","3,280","3,390萬3,280萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/9087QU?breadcrumb=list,河岸面公園絕景三房台北橋首府,新北市三重區中央南路,大樓,18.7年,建坪 50.26,主 + 陽28.75,10樓/11樓,3房2廳2衛,有景觀有陽台廁所開窗有 1123 人也在關注這間👀,"3,398萬","3,296","3,398萬3,296萬",升降平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/1489WW?breadcrumb=list,鄉林淳風邊間裝潢三房車位鄉林淳風,新北市新莊區福美街,大樓,14.0年,建坪 54.53,主 + 陽30.86,5樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 867 人也在關注這間👀,"3,778萬","3,778","3,778萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/8957UN?breadcrumb=list,全坤國際館高樓４房車位全坤國際館,新北市新莊區福德三街,大樓,13.6年,建坪 65.52,主 + 陽38.29,13樓/17樓,4房2廳3衛1室,有裝潢有景觀有陽台有 1061 人也在關注這間👀,"3,998萬","3,998","3,998萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/3467GL?breadcrumb=list,壽德新村電梯三房有挑高壽德新村乙區,新北市中和區壽德街,大樓,24.7年,建坪 45.42,主 + 陽27.98,1樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 265 人也在關注這間👀,"2,550萬","2,550","2,550萬",坡道平面車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/2402XN?breadcrumb=list,旁有公園☆三面採光好屋廣禧旺典,新北市三重區忠孝路三段,華廈,17.9年,建坪 49.04,主 + 陽29.87,8樓/8樓,4房2廳2衛,有裝潢有景觀前後陽台有 350 人也在關注這間👀,"3,180萬","3,050","3,180萬3,050萬",兩個以上車位
2025_11_22 22_46_40,22,https://www.sinyi.com.tw//buy/house/0398RJ?breadcrumb=list,【榮富學區】溫馨精美兩房海牙社區,新北市新莊區中和街,大樓,32.5年,建坪 24.23,主 + 陽15.81,17樓/18樓,2房2廳1衛,有裝潢有景觀有陽台有 156 人也在關注這間👀,"1,398萬","1,398","1,398萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/4447BD?breadcrumb=list,玉上園美三房車位玉上園,新北市新店區寶橋路,大樓,12.2年,建坪 45.72,主 + 陽24.76,4樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 199 人也在關注這間👀,"3,266萬","3,266","3,266萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/0168SD?breadcrumb=list,不貳館遠眺觀音山不貳館,新北市新莊區新北大道四段,辦公/大樓,6.7年,建坪 52.52,主 + 陽23.26,19樓/24樓,3房2廳2衛,有裝潢有景觀前後陽台有 153 人也在關注這間👀,"3,188萬","3,188","3,188萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/8830RF?breadcrumb=list,永安站＊公園景觀三房車位森林公園,新北市中和區安平路,大樓,26.3年,建坪 52.57,主 + 陽35.72,12樓/14樓,3房2廳2衛1室,有景觀前後陽台有陽台有 565 人也在關注這間👀,"5,200萬","4,198","5,200萬4,198萬",坡道機械車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/1171TS?breadcrumb=list,邊間高樓電梯３＋１宇宙城,新北市蘆洲區長安街,華廈,28.5年,建坪 31.94,主 + 陽24.75,10樓/10樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 630 人也在關注這間👀,"1,798萬","1,698","1,798萬1,698萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/8856RP?breadcrumb=list,主推·東湖畔美妝三房車位東湖畔,新北市汐止區湖東街,華廈,6.5年,建坪 49.18,主 + 陽24.96,7樓/10樓,3房2廳2衛,有裝潢有景觀前後陽台有 622 人也在關注這間👀,"2,280萬","2,180","2,280萬2,180萬",升降平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/8077NZ?breadcrumb=list,新店中正電梯優質挑高一樓中正國宅甲區,新北市新店區中正路,大樓,39.5年,建坪 29.3,主建物22.34,1樓/12樓,2房2廳1衛,有裝潢廁所開窗花園有 31 人也在關注這間👀,"2,300萬","2,300","2,300萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/5626AP?breadcrumb=list,景安南華商圈四房車位雙禧園,新北市中和區南華路,大樓,9.1年,建坪 61.52,主 + 陽37.91,3樓/23樓,4房2廳2衛,有景觀前後陽台有陽台有 926 人也在關注這間👀,"4,530萬","4,390","4,530萬4,390萬",坡道機械車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/5076NB?breadcrumb=list,近捷運站邊間電梯社區常盛帝國,新北市蘆洲區民權路,辦公/大樓,23.9年,建坪 42.36,主建物21.04,2樓/14樓,2房2廳1衛,有裝潢有景觀房間皆有窗有 442 人也在關注這間👀,"1,860萬","1,799","1,860萬1,799萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/4861WL?breadcrumb=list,專任．板林優質景觀小資宅,新北市樹林區博愛街,華廈,29.9年,建坪 11.56,主 + 陽8.16,8樓/8樓,1房1廳1衛,有裝潢有景觀有陽台有 52 人也在關注這間👀,800萬,800,800萬,
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/9538SG?breadcrumb=list,優質社區高樓美四房長安浩園,新北市蘆洲區長安街,華廈,35.6年,建坪 38.12,主 + 陽35.57,8樓/9樓,3房2廳2衛1室,有裝潢有陽台廁所開窗有 503 人也在關注這間👀,"1,988萬","1,898","1,988萬1,898萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/2786HR?breadcrumb=list,永安捷運邊間美居,新北市中和區水源路,華廈,31.3年,建坪 23.22,主 + 陽19.75,3樓/7樓,2房2廳1衛,有裝潢有景觀前後陽台有 233 人也在關注這間👀,"1,750萬","1,750","1,750萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/1355MJ?breadcrumb=list,沐月星野＊樹語３房帶車位,新北市汐止區新台五路二段,大樓,1.8年,建坪 46.81,主 + 陽21.94,6樓/11樓,3房2廳2衛,有裝潢有景觀有陽台有 155 人也在關注這間👀,"2,200萬","2,200","2,200萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/8414AK?breadcrumb=list,文化金鎂。全新捷運兩房,新北市板橋區漢生西路,大樓,0.3年,建坪 24.26,主 + 陽15.32,5樓/14樓,2房2廳1衛,有陽台警衛管理具垃圾處理有 383 人也在關注這間👀,"2,426萬","2,426","2,426萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/2831AC?breadcrumb=list,水世紀山河美景豪邸水世紀,新北市淡水區民權路,大樓,18.1年,建坪 90.18,主 + 陽57.72,12樓/14樓,3房2廳3衛,有裝潢有景觀有陽台有 75 人也在關注這間👀,"4,280萬","4,280","4,280萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/2461DU?breadcrumb=list,心中市高樓景觀三房心中市,新北市中和區中正路,大樓,27.1年,建坪 43.36,主 + 陽32.41,21樓/22樓,3房2廳2衛,有裝潢警衛管理具垃圾處理有 210 人也在關注這間👀,"2,698萬","2,698","2,698萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/8990YW?breadcrumb=list,林口好宅三房附車位台北富都,新北市林口區公園路,大樓,34.1年,建坪 58.93,主 + 陽41.56,2樓/19樓,3房2廳2衛,有裝潢有景觀前後陽台有 97 人也在關注這間👀,"1,888萬","1,798","1,888萬1,798萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/9570BC?breadcrumb=list,加州四房映晨光靜賞歲月光,新北市淡水區新春街,大樓,29.0年,建坪 47.79,主 + 陽28.32,4樓/17樓,4房2廳2衛,有裝潢有陽台警衛管理有 82 人也在關注這間👀,"1,200萬","1,200","1,200萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/1010VP?breadcrumb=list,稀有中興路大空間３房車位,新北市汐止區中興路,華廈,34.6年,建坪 54.82,主 + 陽40.82,7樓/9樓,3房2廳2衛,前後陽台有陽台警衛管理有 86 人也在關注這間👀,"2,180萬","2,180","2,180萬",坡道平面車位
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/4750RP?breadcrumb=list,中平國中忠承大兩房忠承新都六期,新北市新莊區中榮街,華廈,17.7年,建坪 27.87,主 + 陽18.51,2樓/7樓,2房2廳1衛,有裝潢有陽台廁所開窗有 725 人也在關注這間👀,"1,888萬","1,888","1,888萬",
2025_11_22 22_46_56,23,https://www.sinyi.com.tw//buy/house/7722UN?breadcrumb=list,警信新村警信新村,新北市中和區秀峰街,公寓,29.0年,建坪 39.62,主 + 陽28.96,5樓/5樓,3房2廳2衛,有陽台房間皆有窗警衛管理有 392 人也在關注這間👀,"2,000萬","1,698","2,000萬1,698萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/5160KC?breadcrumb=list,低總價電梯經典首選重陽花園新城,新北市三重區五華街,華廈,26.8年,建坪 26.63,主 + 陽19.27,2樓/7樓,3房1廳1衛,有裝潢警衛管理花園有 1444 人也在關注這間👀,"1,388萬","1,330","1,388萬1,330萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/5022GX?breadcrumb=list,台北福第邊間經典四房車位台北福第,新北市永和區中正路,大樓,32.0年,建坪 44.91,主 + 陽29.41,6樓/11樓,4房2廳2衛,有裝潢有陽台房間皆有窗有 388 人也在關注這間👀,"3,280萬","3,280","3,280萬",坡道機械車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/3556LX?breadcrumb=list,蒲陽大和溫馨三房蒲陽大和,新北市永和區博愛街,大樓,8.8年,建坪 29.89,主 + 陽20.48,5樓/15樓,3房1廳2衛,有裝潢有景觀有陽台有 843 人也在關注這間👀,"2,788萬","2,788","2,788萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/5482WC?breadcrumb=list,ＣＯＺＹ●靜謐三房車位雙捷匯,新北市三重區三和路一段,大樓,10.5年,建坪 51.41,主 + 陽27.55,3樓/23樓,3房2廳2衛1室,有陽台房間皆有窗警衛管理有 227 人也在關注這間👀,"3,888萬","3,888","3,888萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/7622CD?breadcrumb=list,新埔捷運真的很近透天,新北市板橋區文化路一段,透天,43.9年,建坪 37.41,主建物37.41,1-2樓/2樓,1房3廳2衛,有裝潢前後陽台有陽台有 472 人也在關注這間👀,"4,388萬","3,988","4,388萬3,988萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/4658RJ?breadcrumb=list,中研Ａ＋邊間採光佳中研A+/森學苑...,新北市汐止區東勢街,華廈,7.8年,建坪 34.5,主 + 陽16.51,1樓/5樓,2房2廳1衛,有裝潢有陽台廁所開窗有 438 人也在關注這間👀,"1,490萬","1,490","1,490萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/7439TW?breadcrumb=list,亞東捷運面公園電梯四房,新北市土城區廣興街,大樓,32.9年,建坪 56.84,主 + 陽45.96,11樓/14樓,4房2廳2衛,有裝潢有景觀有陽台有 323 人也在關注這間👀,"3,688萬","3,200","3,688萬3,200萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/9231MN?breadcrumb=list,遠離塵囂回家看山３房車位群光之星,新北市三重區神農街,大樓,6.0年,建坪 60.36,主 + 陽34.68,27樓/35樓,3房2廳2衛,前後陽台有陽台廁所開窗有 352 人也在關注這間👀,"4,380萬","4,380","4,380萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/0863ST?breadcrumb=list,長滎薈城高樓兩房車位長滎薈城,新北市林口區仁愛路二段,大樓,6.5年,建坪 38.5,主 + 陽19.38,11樓/15樓,2房2廳1衛,有裝潢前後陽台有陽台有 139 人也在關注這間👀,"2,180萬","1,988","2,180萬1,988萬",升降平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/8572XS?breadcrumb=list,國泰一品面樹海三房車位國泰一品,新北市三重區進安街,大樓,14.3年,建坪 72.25,主 + 陽32.91,2樓/13樓,3房2廳2衛,警衛管理具垃圾處理健身房有 295 人也在關注這間👀,"4,980萬","3,980","4,980萬3,980萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/1788GD?breadcrumb=list,天空之邑遠眺１０１三房屋天空之邑,新北市五股區新五路二段,大樓,2.2年,建坪 37.16,主 + 陽17.87,14樓/24樓,3房2廳2衛,有景觀前後陽台有陽台有 198 人也在關注這間👀,"1,688萬","1,688","1,688萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/9609RN?breadcrumb=list,店長推薦：敦美苑四房車位敦美苑,新北市汐止區仁愛路,大樓,6.5年,建坪 57.66,主 + 陽30.59,4樓/14樓,4房2廳2衛,有裝潢有景觀前後陽台有 382 人也在關注這間👀,"3,368萬","3,168","3,368萬3,168萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/5455GH?breadcrumb=list,汐望天邸交通便捷３房車位日月光,新北市汐止區康寧街,大樓,29.4年,建坪 48.98,主 + 陽35.02,17樓/25樓,3房2廳2衛,有景觀廁所開窗房間皆有窗有 549 人也在關注這間👀,"2,088萬","1,680","2,088萬1,680萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/8793ZQ?breadcrumb=list,❤️環堤景觀電梯三房觀山河畔,新北市蘆洲區環堤大道,華廈,29.5年,建坪 33.19,主 + 陽28.47,5樓/8樓,3房2廳2衛,有裝潢有景觀有陽台有 498 人也在關注這間👀,"1,798萬","1,688","1,798萬1,688萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/71629U?breadcrumb=list,新莊豪門雙星大空間豪門雙星,新北市新莊區景德路,大樓,32.9年,建坪 73.61,主 + 陽54.53,4樓/15樓,4房3廳3衛,有裝潢前後陽台有陽台有 259 人也在關注這間👀,"3,296萬","3,100","3,296萬3,100萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/9546HP?breadcrumb=list,蒲陽和峰溫馨美二房和峰,新北市三重區仁政街,大樓,10.6年,建坪 25.05,主 + 陽16.17,4樓/15樓,2房1廳1衛,有陽台廁所開窗房間皆有窗有 2332 人也在關注這間👀,"1,688萬","1,688","1,688萬",
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/5813ZU?breadcrumb=list,國際館美式豪邸麗寶國際館,新北市樹林區學成路,大樓,15.3年,建坪 67.5,主 + 陽40.96,19樓/19樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 123 人也在關注這間👀,"3,560萬","3,560","3,560萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/7576MU?breadcrumb=list,森美學四房車位文化森美學,新北市板橋區光武街,大樓,13.6年,建坪 72.3,主 + 陽40.53,1樓/14樓,4房2廳2衛,有裝潢前後陽台有陽台有 538 人也在關注這間👀,"4,888萬","4,860","4,888萬4,860萬",坡道平面車位
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/2366BK?breadcrumb=list,專任★凱悅面縣民高樓站前凱悅,新北市板橋區中山路一段,辦公/大樓,24.8年,建坪 11.98,主 + 陽8.74,11樓/23樓,1房1廳1衛,有裝潢有景觀前後陽台有 749 人也在關注這間👀,988萬,988,988萬,
2025_11_22 22_47_09,24,https://www.sinyi.com.tw//buy/house/3369LD?breadcrumb=list,板橋國泰街面寬人潮金店面,新北市板橋區國泰街,店面/辦公,38.3年,建坪 27.95,主建物20.31,1樓/5樓,2廳1衛2室,有裝潢廁所開窗近市場有 138 人也在關注這間👀,"3,800萬","3,300","3,800萬3,300萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/6890JD?breadcrumb=list,捷運中正邊間方正美寓,新北市新莊區中正路,公寓,35.7年,建坪 35.06,主 + 陽32.23,4樓/5樓,3房2廳2衛,毛胚屋有景觀前後陽台有 1332 人也在關注這間👀,"1,538萬","1,116","1,538萬1,116萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/7015KC?breadcrumb=list,中山店面透天,新北市板橋區中山路二段,店面/透天,56.3年,建坪 79.49,主 + 陽76.78,1-2樓/2樓,2房3廳2衛1室,有裝潢廁所開窗房間皆有窗有 247 人也在關注這間👀,"5,380萬","4,680","5,380萬4,680萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/1957RV?breadcrumb=list,板橋創意發揮宅,新北市板橋區建國街,公寓,52.4年,建坪 22.61,主 + 陽22.61,2樓/4樓,1廳1衛,前後陽台有陽台廁所開窗有 469 人也在關注這間👀,"1,388萬","1,288","1,388萬1,288萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/6288ZQ?breadcrumb=list,揚名三房附車位揚名學園,新北市新莊區中榮街,華廈,27.9年,建坪 37.85,主 + 陽24.66,7樓/9樓,3房2廳2衛,有陽台房間皆有窗警衛管理有 450 人也在關注這間👀,"2,088萬","1,998","2,088萬1,998萬",坡道機械車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/8910TC?breadcrumb=list,【首選】大三房｜麒麟花園麒麟花園,新北市新莊區中正路,大樓,25.5年,建坪 31.93,主 + 陽24.57,11樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 816 人也在關注這間👀,"2,080萬","1,988","2,080萬1,988萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/9373UP?breadcrumb=list,亞東捷運大空間二樓,新北市板橋區四川路二段,公寓,50.4年,建坪 32.96,主 + 陽32.96,2樓/4樓,4房2廳2衛1室(含加蓋1衛),有裝潢有陽台廁所開窗有 646 人也在關注這間👀,"1,780萬","1,580","1,780萬1,580萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/2231SR?breadcrumb=list,鄉林恆美高樓層兩房雙衛浴鄉林恆美,新北市三重區興德路,大樓,3.0年,建坪 36.5,主 + 陽16.55,12樓/15樓,2房2廳2衛,有景觀有陽台房間皆有窗有 730 人也在關注這間👀,"2,488萬","2,398","2,488萬2,398萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/9287JU?breadcrumb=list,永鼎國璽遠眺河景四房車位永鼎國璽,新北市新莊區中正路,大樓,12.0年,建坪 64.41,主 + 陽37.49,10樓/18樓,4房2廳2衛,毛胚屋有景觀前後陽台有 601 人也在關注這間👀,"4,434萬","4,434","4,434萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/9538PL?breadcrumb=list,半島次高樓精美兩房半島花園-BC區,新北市汐止區樟樹二路,大樓,7.8年,建坪 29.36,主 + 陽19.13,14樓/15樓,2房2廳1衛,有裝潢有景觀前後陽台有 268 人也在關注這間👀,"1,768萬","1,768","1,768萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/6600WU?breadcrumb=list,曼哈頓３房坡道平面車位曼哈頓,新北市中和區景安路,大樓,33.9年,建坪 48.46,主 + 陽35.27,9樓/11樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 412 人也在關注這間👀,"3,188萬","3,188","3,188萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/3249JT?breadcrumb=list,歐洲村路易裝潢三房車位歐洲村－台北君悅...,新北市新莊區立信一街,大樓,19.9年,建坪 39.12,主 + 陽22.36,5樓/13樓,3房2廳2衛,有裝潢有陽台警衛管理有 453 人也在關注這間👀,"2,588萬","2,488","2,588萬2,488萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/4567UL?breadcrumb=list,築禾豐兩房美屋附車位築禾豐,新北市蘆洲區中正路,大樓,9.3年,建坪 39.68,主 + 陽21.59,14樓/26樓,2房2廳1衛,有裝潢有景觀前後陽台有 409 人也在關注這間👀,"2,798萬","2,798","2,798萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/64784U?breadcrumb=list,福利旺電梯三房福利旺,新北市中和區連城路,大樓,25.6年,建坪 26.83,主 + 陽21.41,8樓/12樓,3房1廳1衛,有裝潢有景觀廁所開窗有 637 人也在關注這間👀,"1,630萬","1,630","1,630萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/4061XY?breadcrumb=list,近捷運三面採光美寓,新北市中和區大勇街,公寓,48.7年,建坪 20.77,主建物20.77,4樓/4樓,3房3廳2衛(含加蓋1廳1衛),有裝潢有景觀前後陽台有 1456 人也在關注這間👀,"2,000萬","1,128","2,000萬1,128萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/6377FD?breadcrumb=list,百仕園邊間三房平面車位百仕園,新北市板橋區長江路二段,大樓,27.6年,建坪 46.17,主 + 陽25.82,10樓/12樓,3房2廳2衛,有裝潢有陽台廁所開窗有 779 人也在關注這間👀,"2,580萬","2,580","2,580萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/9504TX?breadcrumb=list,新店大豐近公園美寓三樓,新北市新店區中正路,公寓,49.9年,建坪 30.13,主 + 陽30.12,3樓/4樓,3房2廳1.5衛,有裝潢前後陽台有陽台有 515 人也在關注這間👀,"1,888萬","1,688","1,888萬1,688萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/7312QS?breadcrumb=list,捷運公園～仁愛柏麗仁愛柏麗,新北市永和區永平路,大樓,6.5年,建坪 45.03,主 + 陽20.55,16樓/20樓,2房2廳2衛1室,有裝潢有景觀有陽台有 728 人也在關注這間👀,"3,588萬","3,488","3,588萬3,488萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/69182T?breadcrumb=list,元氣大鎮Ｇ棟高樓平面車位元氣大鎮,新北市中和區中山路三段,辦公/大樓,17.5年,建坪 44.83,主 + 陽26.31,18樓/19樓,3房2廳2衛,有裝潢有景觀有陽台有 142 人也在關注這間👀,"2,398萬","2,398","2,398萬",坡道平面車位
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/3130FN?breadcrumb=list,雙捷運雙主臥的電梯大樓中山大廈,新北市蘆洲區中山一路,大樓,29.1年,建坪 35.48,主 + 陽30.57,12樓/12樓,3房2廳3衛,有裝潢有景觀廁所開窗有 185 人也在關注這間👀,"1,888萬","1,888","1,888萬",
2025_11_22 22_47_21,25,https://www.sinyi.com.tw//buy/house/1919WP?breadcrumb=list,【灣頂】稀有三房＋車位灣頂,新北市淡水區淡金路二段,大樓,16.3年,建坪 46.55,主 + 陽25.95,4樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 136 人也在關注這間👀,"1,438萬","1,438","1,438萬",坡道平面車位
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/9844CF?breadcrumb=list,Ａ９林口捷運站【精品宅】冠德鼎捷,新北市林口區八德路,大樓,10.8年,建坪 22.76,主 + 陽14.24,9樓/16樓,1房1廳1衛1室,有裝潢有景觀有陽台有 95 人也在關注這間👀,"1,788萬","1,788","1,788萬",
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/6735BG?breadcrumb=list,民族路，商用店面,新北市蘆洲區民族路,店面,46.1年,建坪 28.74,主建物26.32,1樓/4樓,1廳1衛,有裝潢廁所開窗近公園有 30 人也在關注這間👀,"1,998萬","1,998","1,998萬",
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/2568KC?breadcrumb=list,大吉大利成家一房車位大吉利,新北市汐止區新台五路二段,大樓,27.0年,建坪 27.34,主 + 陽13.7,10樓/12樓,1房2廳1衛,有裝潢有陽台警衛管理有 102 人也在關注這間👀,"1,355萬","1,355","1,355萬",坡道平面車位
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/5528JF?breadcrumb=list,金富２挑高三房車位金富天廈2,新北市板橋區忠孝路,大樓,16.2年,建坪 47.1,主 + 陽29.35,3樓/15樓,3房2廳2衛1室(含加蓋1室),有裝潢有陽台警衛管理有 441 人也在關注這間👀,"2,998萬","2,888","2,998萬2,888萬",坡道機械車位
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/5511AQ?breadcrumb=list,瑞典月灣。雪白宅邸北歐莊園5-瑞典...,新北市板橋區環河西路五段,大樓,3.3年,建坪 44.49,主 + 陽21.21,6樓/14樓,3房2廳2衛,有裝潢前後陽台有陽台有 804 人也在關注這間👀,"2,588萬","2,580","2,588萬2,580萬",坡道平面車位
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/5525TT?breadcrumb=list,降價了～江子翠４房推薦,新北市板橋區民治街,公寓,48.2年,建坪 25.23,主 + 陽25.23,4樓/4樓,4房1廳2衛,有裝潢有陽台廁所開窗有 535 人也在關注這間👀,"1,268萬","1,198","1,268萬1,198萬",
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/8965ZL?breadcrumb=list,幸福捷運福壽街美公寓,新北市新莊區福壽街,公寓,39.7年,建坪 29.4,主 + 陽29.4,4樓/5樓,3房2廳3衛,有裝潢有陽台房間皆有窗有 29 人也在關注這間👀,"1,598萬","1,598","1,598萬",
2025_11_22 22_47_35,26,https://www.sinyi.com.tw//buy/house/8656FL?breadcrumb=list,伴月灣河景三面採光兩房伴月灣,新北市八里區龍米路二段,大樓,12.0年,建坪 44.26,主 + 陽20.77,19樓/23樓,2房2廳1衛,有裝潢有景觀有陽台有 303 人也在關注這間👀,"1,498萬","1,398","1,498萬1,398萬",坡道平面車位
