抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_15_41,7,https://www.sinyi.com.tw//buy/house/ZS193978HB?breadcrumb=list,A5068專綠葉好美好透天,基隆市七堵區綠葉街,別墅/透天,26.3年,建坪 68.7,主 + 陽53.2,4樓/4樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/ZS193978HB?breadcrumb=list,住商不動產有 21 人也在關注這間👀,有 21 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_15_41,7,https://www.sinyi.com.tw//buy/house/ZS195869HB?breadcrumb=list,D08八堵車站對面透天厝,基隆市暖暖區八堵路,別墅/透天,48.4年,建坪 33.28,主建物33.28,1-2樓/2樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/ZS195869HB?breadcrumb=list,住商不動產有 93 人也在關注這間👀,有 93 人也在關注這間👀,加入最愛,600,
2025_10_15 23_15_41,7,https://www.sinyi.com.tw//buy/house/XS128745HB?breadcrumb=list,百七街大空間2樓,基隆市七堵區百七街,公寓,45.2年,建坪 30.07,主 + 陽30.07,2樓/4樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS128745HB?breadcrumb=list,住商不動產有 25 人也在關注這間👀,有 25 人也在關注這間👀,加入最愛,890,
2025_10_15 23_15_41,7,https://www.sinyi.com.tw//buy/house/XS130396HB?breadcrumb=list,新豐街金透店,基隆市中正區新豐街,別墅/透天,41.9年,建坪 37.31,主 + 陽35.55,1-4樓/4樓,11房12衛,https://www.sinyi.com.tw/buy/house/XS130396HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,加入最愛,"3,380",
2025_10_15 23_15_41,7,https://www.sinyi.com.tw//buy/house/XS130417HB?breadcrumb=list,海科館旁雅寓,基隆市中正區北寧路,公寓,43.7年,建坪 24.77,主建物24.51,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS130417HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,298,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS135453HB?breadcrumb=list,安一路3樓,基隆市安樂區安一路,公寓,40.0年,建坪 26.72,主 + 陽26.72,3樓/0樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS135453HB?breadcrumb=list,住商不動產有 37 人也在關注這間👀,有 37 人也在關注這間👀,加入最愛,458,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS136392HB?breadcrumb=list,市區3樓收租套房,基隆市仁愛區仁二路,公寓,41.0年,建坪 30.42,主 + 陽30.42,3樓/5樓,4房1廳4衛,https://www.sinyi.com.tw/buy/house/XS136392HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,998,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS136763HB?breadcrumb=list,安一路4房2樓,基隆市中山區安一路,公寓,54.3年,建坪 16.7,主建物16.7,2樓/3樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136763HB?breadcrumb=list,住商不動產有 40 人也在關注這間👀,有 40 人也在關注這間👀,加入最愛,438,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS137797HB?breadcrumb=list,獨家橘郡金店面,基隆市安樂區麥金路,大樓,28.2年,建坪 30.47,主建物19.82,1樓/15樓,--,https://www.sinyi.com.tw/buy/house/XS137797HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,"1,266",
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS138192HB?breadcrumb=list,東光路時尚2樓,基隆市信義區東光路,公寓,43.6年,建坪 32.64,主 + 陽32.64,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138192HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,加入最愛,798,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS138975HB?breadcrumb=list,新橫濱2夢悅城3房+平面車位,基隆市中山區復興路,大樓,1.7年,建坪 46.38,主 + 陽22.56,6樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138975HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/YS166904HB?breadcrumb=list,中和路超值美屋,基隆市安樂區中和路,公寓,41.5年,建坪 34.84,主 + 陽31.59,4-5樓/5樓,4房3廳3衛,https://www.sinyi.com.tw/buy/house/YS166904HB?breadcrumb=list,住商不動產有 18 人也在關注這間👀,有 18 人也在關注這間👀,加入最愛,498,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/YS173629HB?breadcrumb=list,水美木板風海景2房+車位,基隆市中正區觀海街,大樓,26.8年,建坪 33.9,主 + 陽17.52,10樓/16樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/YS173629HB?breadcrumb=list,住商不動產有 35 人也在關注這間👀,有 35 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/ZS196413HB?breadcrumb=list,東岸遊客商圈精美宅,基隆市中正區信五路,公寓,49.3年,建坪 20.34,主建物20.34,4樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/ZS196413HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,688,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/WS27115HB?breadcrumb=list,低總價電梯2房,基隆市暖暖區碇內街,華廈,30.2年,建坪 23.75,主 + 陽17.6,3樓/6樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/WS27115HB?breadcrumb=list,住商不動產有 83 人也在關注這間👀,有 83 人也在關注這間👀,加入最愛,373,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/YB04838GH?breadcrumb=list,南興路小店面,基隆市七堵區南興路,店面,27.7年,建坪 12.31,主建物9.79,1樓/13樓,2廳1衛,https://www.sinyi.com.tw/buy/house/YB04838GH?breadcrumb=list,大家房屋有 65 人也在關注這間👀,有 65 人也在關注這間👀,加入最愛,600,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS130589HB?breadcrumb=list,新橫濱旁低樓層小資3房,基隆市中山區德安路,公寓,44.8年,建坪 24.93,主 + 陽24.93,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS130589HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,加入最愛,498,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS131389HB?breadcrumb=list,新橫濱旁裝潢3房,基隆市中山區復興路,公寓,44.3年,建坪 24.91,主 + 陽24.91,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS131389HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,698,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS134832HB?breadcrumb=list,雪梨灣精美兩房+車位,基隆市中正區和豐街,大樓,1.2年,建坪 40.67,主 + 陽19.7,9樓/0樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS134832HB?breadcrumb=list,住商不動產有 27 人也在關注這間👀,有 27 人也在關注這間👀,(含車位價),加入最愛,升降平面車位
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS136404HB?breadcrumb=list,水美絕美三房平車,基隆市中正區觀海街,大樓,26.8年,建坪 45.89,主 + 陽27.62,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136404HB?breadcrumb=list,住商不動產有 29 人也在關注這間👀,有 29 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS136408HB?breadcrumb=list,四季春溫馨亮麗五房加車位,基隆市信義區花源五街,華廈,30.5年,建坪 88.39,主 + 陽66.23,2樓/9樓,5房3廳4衛,https://www.sinyi.com.tw/buy/house/XS136408HB?breadcrumb=list,住商不動產有 30 人也在關注這間👀,有 30 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS137110HB?breadcrumb=list,深美國小旁五房透天,基隆市信義區教忠街,別墅/透天,30.9年,建坪 59.28,主 + 陽48.74,1-5樓/5樓,5房2廳3衛,https://www.sinyi.com.tw/buy/house/XS137110HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,加入最愛,"1,680",
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/XS139122HB?breadcrumb=list,上堤前區美2房,基隆市安樂區基金一路,大樓,26.8年,建坪 19.01,主 + 陽14.07,7樓/12樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS139122HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,加入最愛,520,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/YS172072HB?breadcrumb=list,安樂市場旁美寓,基隆市安樂區安一路,公寓,37.9年,建坪 24.7,主建物22.72,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/YS172072HB?breadcrumb=list,住商不動產有 23 人也在關注這間👀,有 23 人也在關注這間👀,加入最愛,568,
2025_10_15 23_15_45,8,https://www.sinyi.com.tw//buy/house/YS179783HB?breadcrumb=list,基金發財金店面,基隆市安樂區基金一路,華廈,30.7年,建坪 63.13,主建物45.05,1樓/7樓,--,https://www.sinyi.com.tw/buy/house/YS179783HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,"1,880",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/QS40810HB?breadcrumb=list,海洋大學三套房收租美寓,基隆市中正區正濱路,公寓,31.2年,建坪 28.84,主建物25.82,5樓/5樓,3房3衛,https://www.sinyi.com.tw/buy/house/QS40810HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,加入最愛,598,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/YB05037GH?breadcrumb=list,富麗電梯透天別墅,基隆市安樂區基金一路,別墅/透天,9.9年,建坪 126.02,主 + 陽118.67,1-5樓/5樓,5房3廳3衛,https://www.sinyi.com.tw/buy/house/YB05037GH?breadcrumb=list,大家房屋有 41 人也在關注這間👀,有 41 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/GS113806HB?breadcrumb=list,暖暖獨棟電梯別墅,基隆市暖暖區源遠路,別墅/透天,3.1年,建坪 84.7,主 + 陽84.7,1-5樓/5樓,7房2廳3衛,https://www.sinyi.com.tw/buy/house/GS113806HB?breadcrumb=list,住商不動產有 52 人也在關注這間👀,有 52 人也在關注這間👀,加入最愛,"2,350",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS130147HB?breadcrumb=list,崇孝2F河岸景觀美三房,基隆市七堵區崇孝街,公寓,43.8年,建坪 35.86,主建物29.05,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS130147HB?breadcrumb=list,住商不動產有 34 人也在關注這間👀,有 34 人也在關注這間👀,加入最愛,"1,088",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS131282HB?breadcrumb=list,皇家翡翠3房+車位(承租),基隆市安樂區麥金路,大樓,30.3年,建坪 41.04,主 + 陽31.51,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS131282HB?breadcrumb=list,住商不動產有 30 人也在關注這間👀,有 30 人也在關注這間👀,加入最愛,798,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS132922HB?breadcrumb=list,百福超大1F,基隆市七堵區百二街,店面,31.5年,建坪 29.32,主建物25.63,1樓/5樓,3房3廳2衛,https://www.sinyi.com.tw/buy/house/XS132922HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,加入最愛,"1,490",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS134656HB?breadcrumb=list,車站旁黃金透店,基隆市中山區中山二路,別墅/透天,56.4年,建坪 16.47,主建物16.47,1-3樓/3樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/XS134656HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,加入最愛,958,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS134781HB?breadcrumb=list,中正一樓絕美雙車位,基隆市中正區中正路,公寓,47.0年,建坪 22.45,主建物22.45,1樓/2樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134781HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,698,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS136140HB?breadcrumb=list,信義大街成家屋,基隆市信義區東光路,公寓,29.9年,建坪 32.48,主 + 陽28.68,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136140HB?breadcrumb=list,住商不動產有 53 人也在關注這間👀,有 53 人也在關注這間👀,加入最愛,398,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/YS169962HB?breadcrumb=list,復興路兩房A,基隆市中山區復興路,公寓,42.3年,建坪 27.65,主 + 陽27.65,4樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/YS169962HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,478,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XB09236GH?breadcrumb=list,華城收租大三房,基隆市暖暖區碇內街,華廈,30.2年,建坪 29.63,主 + 陽22.42,4樓/6樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XB09236GH?breadcrumb=list,大家房屋有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,420,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XB09256GH?breadcrumb=list,愛三路商用店面,基隆市仁愛區愛三路,店面,72.1年,建坪 78.65,主建物78.65,1-2樓/2樓,3廳1衛,https://www.sinyi.com.tw/buy/house/XB09256GH?breadcrumb=list,大家房屋有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,"15,800",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/YB04858GH?breadcrumb=list,安樂天驕電梯3房+車位,基隆市安樂區樂利三街,大樓,28.7年,建坪 54.67,主 + 陽34.71,16樓/20樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YB04858GH?breadcrumb=list,大家房屋有 39 人也在關注這間👀,有 39 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS130120HB?breadcrumb=list,培德路五樓屋,基隆市信義區培德路,公寓,29.4年,建坪 32.4,主 + 陽29.41,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS130120HB?breadcrumb=list,住商不動產有 26 人也在關注這間👀,有 26 人也在關注這間👀,加入最愛,398,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS131683HB?breadcrumb=list,東明電梯收租透天店面,基隆市信義區東明路,別墅/透天,43.4年,建坪 86.3,主建物83.04,1-5樓/0樓,8房1廳9衛,https://www.sinyi.com.tw/buy/house/XS131683HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,"3,288",
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XS131701HB?breadcrumb=list,中平街精品2房,基隆市安樂區中平街,公寓,47.1年,建坪 20.81,主建物20.81,4樓/4樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS131701HB?breadcrumb=list,住商不動產有 36 人也在關注這間👀,有 36 人也在關注這間👀,加入最愛,368,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/YS168180HB?breadcrumb=list,市區低樓層精裝大四房,基隆市仁愛區劉銘傳路,公寓,54.5年,建坪 38.99,主 + 陽38.99,2樓/0樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS168180HB?breadcrumb=list,住商不動產有 20 人也在關注這間👀,有 20 人也在關注這間👀,加入最愛,968,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/YS179746HB?breadcrumb=list,和平島2房雅寓,基隆市中正區平二路,公寓,44.0年,建坪 8.68,主建物8.68,4樓/5樓,--,https://www.sinyi.com.tw/buy/house/YS179746HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,加入最愛,158,
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/WS59557HB?breadcrumb=list,夢悅城2金店面租售S9,基隆市中山區復興路,店面,1.7年,建坪 69.55,主建物39.48,1樓/13樓,--,https://www.sinyi.com.tw/buy/house/WS59557HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_50,9,https://www.sinyi.com.tw//buy/house/XB09042GH?breadcrumb=list,龍邸中國3房+平車,基隆市安樂區基金一路,華廈,28.8年,建坪 44.82,主 + 陽31.79,5樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XB09042GH?breadcrumb=list,大家房屋有 27 人也在關注這間👀,有 27 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS130466HB?breadcrumb=list,安樂超值小資宅,基隆市安樂區安樂路一段,公寓,43.9年,建坪 13.88,主建物9.33,-1樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS130466HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,426,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS131616HB?breadcrumb=list,崇佑旁超值隔套房,基隆市信義區義七路,公寓,39.3年,建坪 28.7,主 + 陽20.62,1樓/5樓,4房4衛,https://www.sinyi.com.tw/buy/house/XS131616HB?breadcrumb=list,住商不動產有 63 人也在關注這間👀,有 63 人也在關注這間👀,加入最愛,360,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS132096HB?breadcrumb=list,城上城精裝三房美宅,基隆市安樂區麥金路,大樓,9.7年,建坪 32.66,主 + 陽21.8,8樓/18樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS132096HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS132667HB?breadcrumb=list,都更金店面,基隆市仁愛區成功一路,店面,45.7年,建坪 13.95,主建物13.95,1樓/5樓,1廳1衛,https://www.sinyi.com.tw/buy/house/XS132667HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,980,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS133004HB?breadcrumb=list,新橫濱旁精緻美三房,基隆市中山區復興路,公寓,45.0年,建坪 30.1,主 + 陽30.1,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133004HB?breadcrumb=list,住商不動產有 23 人也在關注這間👀,有 23 人也在關注這間👀,加入最愛,598,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS133682HB?breadcrumb=list,國家新城寧靜景觀屋,基隆市安樂區樂利三街,公寓,44.5年,建坪 26.44,主 + 陽26.44,2樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS133682HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,456,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS135355HB?breadcrumb=list,安一路低總價三房,基隆市安樂區安一路,公寓,42.0年,建坪 29.47,主 + 陽29.47,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS135355HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,420,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS138029HB?breadcrumb=list,獨家東明溫馨佳居,基隆市信義區東明路,公寓,37.8年,建坪 36.03,主 + 陽36.03,4樓/5樓,3房3廳1衛,https://www.sinyi.com.tw/buy/house/XS138029HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,630,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/YS166871HB?breadcrumb=list,南榮面寬9米金店面,基隆市仁愛區南榮路,店面,27.7年,建坪 42.89,主 + 陽22.03,1樓/7樓,1衛,https://www.sinyi.com.tw/buy/house/YS166871HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,(含車位價),加入最愛,升降平面車位
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/YS171197HB?breadcrumb=list,夢悅城店面,基隆市中山區復興路,店面,1.7年,建坪 55.57,主建物36.21,1樓/13樓,--,https://www.sinyi.com.tw/buy/house/YS171197HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,加入最愛,"3,168",
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/YS172792HB?breadcrumb=list,七堵學區旁邊間二樓,基隆市七堵區崇廉街,公寓,49.0年,建坪 26.61,主 + 陽26.61,2樓/4樓,4房1廳1衛,https://www.sinyi.com.tw/buy/house/YS172792HB?breadcrumb=list,住商不動產有 33 人也在關注這間👀,有 33 人也在關注這間👀,加入最愛,688,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/ZS182578HB?breadcrumb=list,I8專任火車站250M透天,基隆市中山區中山一路,別墅/透天,39.4年,建坪 41.67,主建物39.33,1-3樓/3樓,3房3廳3衛,https://www.sinyi.com.tw/buy/house/ZS182578HB?breadcrumb=list,住商不動產有 41 人也在關注這間👀,有 41 人也在關注這間👀,加入最愛,898,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/WS56470HB?breadcrumb=list,基隆東岸碼頭公寓I,基隆市仁愛區孝一路,公寓,51.1年,建坪 59.31,主建物59.31,4樓/5樓,--,https://www.sinyi.com.tw/buy/house/WS56470HB?breadcrumb=list,住商不動產有 21 人也在關注這間👀,有 21 人也在關注這間👀,加入最愛,"1,800",
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/WS59695HB?breadcrumb=list,基隆觀海~海景3房,基隆市中正區觀海街,大樓,26.8年,建坪 46.39,主 + 陽27.97,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/WS59695HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/WS61584HB?breadcrumb=list,七堵村日VILLA透天,基隆市七堵區泰和街,別墅/透天,12.9年,建坪 70.17,主 + 陽60.81,-1-4樓/4樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/WS61584HB?breadcrumb=list,住商不動產有 67 人也在關注這間👀,有 67 人也在關注這間👀,加入最愛,"1,780",
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XB09235GH?breadcrumb=list,大慶大城電梯美三房,基隆市安樂區中和路,華廈,30.7年,建坪 38.59,主 + 陽30.85,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XB09235GH?breadcrumb=list,大家房屋有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,688,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/CS161693HB?breadcrumb=list,獨賣~基金交流道旁上堤花園3房,基隆市安樂區基金一路,大樓,26.8年,建坪 19.48,主 + 陽15.86,1樓/12樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/CS161693HB?breadcrumb=list,住商不動產有 34 人也在關注這間👀,有 34 人也在關注這間👀,加入最愛,520,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS133746HB?breadcrumb=list,中正市區美麗海景,基隆市中正區正榮街,公寓,47.7年,建坪 22.43,主建物22.43,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133746HB?breadcrumb=list,住商不動產有 33 人也在關注這間👀,有 33 人也在關注這間👀,加入最愛,558,
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS134570HB?breadcrumb=list,東方帝景,基隆市仁愛區仁一路,大樓,17.7年,建坪 14.88,主 + 陽10.53,5樓/31樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134570HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,加入最愛,"1,098",
2025_10_15 23_15_58,10,https://www.sinyi.com.tw//buy/house/XS135375HB?breadcrumb=list,光華國宅旁1-3樓,基隆市仁愛區成功一路,公寓,43.5年,建坪 64.74,主 + 陽59.3,1-3樓/3樓,7房2廳5衛,https://www.sinyi.com.tw/buy/house/XS135375HB?breadcrumb=list,住商不動產有 25 人也在關注這間👀,有 25 人也在關注這間👀,加入最愛,"1,280",
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS136080HB?breadcrumb=list,海洋世界三房,基隆市中正區新豐街,大樓,29.6年,建坪 35.3,主 + 陽29.88,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136080HB?breadcrumb=list,住商不動產有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS138270HB?breadcrumb=list,復興路金店面,基隆市中山區復興路,店面,44.9年,建坪 20.16,主建物20.16,1樓/4樓,1衛,https://www.sinyi.com.tw/buy/house/XS138270HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,"1,150",
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS138304HB?breadcrumb=list,獨家城上城精裝玄關兩房+車位,基隆市安樂區麥金路,大樓,9.7年,建坪 27.39,主 + 陽15.35,15樓/25樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS138304HB?breadcrumb=list,住商不動產有 26 人也在關注這間👀,有 26 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS138385HB?breadcrumb=list,彩虹屋旁全新裝潢一樓,基隆市中正區正濱路,公寓,31.2年,建坪 28.49,主建物25.51,1樓/5樓,3房3廳2衛,https://www.sinyi.com.tw/buy/house/XS138385HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS168186HB?breadcrumb=list,武聖街超值2樓3房,基隆市安樂區武聖街,公寓,35.1年,建坪 30.43,主 + 陽28.33,2樓/0樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/YS168186HB?breadcrumb=list,住商不動產有 20 人也在關注這間👀,有 20 人也在關注這間👀,加入最愛,438,
