抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/9785HB?breadcrumb=list,屋況佳●近麟光捷運２樓,台北市信義區和平東路三段,公寓,52.9年,建坪 13.87,主 + 陽13.86,2樓/4樓,2房1廳1衛1室,https://www.sinyi.com.tw/buy/house/9785HB?breadcrumb=list,有裝潢有陽台近公園有 5886 人也在關注這間👀,有 5886 人也在關注這間👀,"1,680萬","1,380",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/0932XW?breadcrumb=list,敦南御所高樓豪邸敦南御所,台北市大安區敦化南路一段,大樓,5.1年,建坪 113.92,主 + 陽54.61,21樓/23樓,3房2廳3衛2室,https://www.sinyi.com.tw/buy/house/0932XW?breadcrumb=list,有裝潢有景觀前後陽台有 1686 人也在關注這間👀,有 1686 人也在關注這間👀,"19,920萬","18,142",兩個以上車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/5818DP?breadcrumb=list,★樸園日兆★５房１層１戶樸園日兆,台北市北投區東華街一段,大樓,19.3年,建坪 111.85,主 + 陽50.32,5樓/14樓,5房2廳3衛2室(含加蓋1室),https://www.sinyi.com.tw/buy/house/5818DP?breadcrumb=list,有裝潢有景觀有陽台有 862 人也在關注這間👀,有 862 人也在關注這間👀,"9,600萬","8,800",兩個以上車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/7278UV?breadcrumb=list,光影逗留．質樸靜謐,台北市大安區安和路二段,華廈,41.6年,建坪 23.53,主 + 陽20.07,4樓/6樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/7278UV?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 137 人也在關注這間👀,有 137 人也在關注這間👀,加入最愛,"3,088",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/2568ZT?breadcrumb=list,✿景美捷運邊間綠景美屋✿,台北市文山區景華街,公寓,46.2年,建坪 23.43,主 + 陽23.44,5樓/5樓,3房3廳2衛(含加蓋1房1廳1衛),https://www.sinyi.com.tw/buy/house/2568ZT?breadcrumb=list,有景觀前後陽台有陽台有 622 人也在關注這間👀,有 622 人也在關注這間👀,"1,688萬","1,598",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/7878TR?breadcrumb=list,✿誠售中正紀念堂捷運宅✿,台北市中正區羅斯福路一段,大樓/套房,42.9年,建坪 13.21,主建物9.69,6樓/12樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/7878TR?breadcrumb=list,有裝潢有景觀有陽台有 789 人也在關注這間👀,有 789 人也在關注這間👀,"1,900萬","1,685",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/0858JV?breadcrumb=list,✿✿士林電梯三房✿✿忠誠國宅,台北市士林區中正路,大樓,42.0年,建坪 40.52,主 + 陽31.88,5樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0858JV?breadcrumb=list,有裝潢前後陽台有陽台有 2511 人也在關注這間👀,有 2511 人也在關注這間👀,"2,400萬","2,200",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/9996UU?breadcrumb=list,ＳＲＣ日升月恆。原始屋況日升月恆,台北市南港區經貿二路,大樓,10.9年,建坪 91.3,主 + 陽50.18,4樓/21樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9996UU?breadcrumb=list,有景觀前後陽台有陽台有 1001 人也在關注這間👀,有 1001 人也在關注這間👀,"9,380萬","8,558",兩個以上車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/11595F?breadcrumb=list,士林仰格電梯三房車位,台北市士林區中山北路五段,大樓,1.5年,建坪 74.79,主 + 陽38.94,6樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/11595F?breadcrumb=list,毛胚屋有陽台廁所開窗有 1126 人也在關注這間👀,有 1126 人也在關注這間👀,"7,460萬","6,488",坡道平面車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/2901XY?breadcrumb=list,經貿精美捷運兩房鉑金苑,台北市南港區經貿二路,華廈,11.0年,建坪 35.72,主 + 陽21.38,2樓/10樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2901XY?breadcrumb=list,有裝潢有陽台廁所開窗有 755 人也在關注這間👀,有 755 人也在關注這間👀,"3,888萬","3,688",塔式車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/78659D?breadcrumb=list,｛日式｝捷運三房精美公寓,台北市信義區大道路,公寓,41.7年,建坪 30.12,主 + 陽30.12,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/78659D?breadcrumb=list,有裝潢有景觀有陽台有 295 人也在關注這間👀,有 295 人也在關注這間👀,"2,600萬","2,380",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/6641JV?breadcrumb=list,【新接】科技捷運景觀純辦,台北市大安區和平東路二段,辦公/大樓,33.8年,建坪 57.07,主 + 陽32.61,13樓/13樓,1廳3室,https://www.sinyi.com.tw/buy/house/6641JV?breadcrumb=list,有裝潢有景觀廁所開窗有 92 人也在關注這間👀,有 92 人也在關注這間👀,(含車位價),加入最愛,升降機械車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/8858TQ?breadcrumb=list,昇陽麗芙雙車位昇陽麗芙,台北市北投區同德街,華廈,20.6年,建坪 85.57,主 + 陽39.1,6樓/7樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/8858TQ?breadcrumb=list,有裝潢有景觀有陽台有 124 人也在關注這間👀,有 124 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/9736QJ?breadcrumb=list,捷運永春站３房明亮美寓,台北市信義區永吉路,公寓,48.0年,建坪 24.5,主 + 陽24.5,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9736QJ?breadcrumb=list,有裝潢有景觀前後陽台有 388 人也在關注這間👀,有 388 人也在關注這間👀,"2,288萬","2,238",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/0200JR?breadcrumb=list,鄉林左岸質感三房車位鄉林左岸,台北市士林區延平北路六段,大樓,9.4年,建坪 58.38,主 + 陽29.96,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0200JR?breadcrumb=list,有裝潢前後陽台有陽台有 813 人也在關注這間👀,有 813 人也在關注這間👀,"4,680萬","4,188",坡道平面車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/6662ZP?breadcrumb=list,翠山公園旁一樓公寓,台北市士林區翠山街,公寓,49.8年,建坪 31.38,主建物31.38,1樓/4樓,4房2廳3衛(含加蓋1衛),https://www.sinyi.com.tw/buy/house/6662ZP?breadcrumb=list,有裝潢有景觀前後陽台有 386 人也在關注這間👀,有 386 人也在關注這間👀,"2,300萬","1,978",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/7001VN?breadcrumb=list,觀星台北明亮高樓景觀居觀星台北,台北市文山區木柵路二段,大樓,29.1年,建坪 34.38,主 + 陽22.8,12樓/17樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/7001VN?breadcrumb=list,有裝潢有陽台房間皆有窗有 1409 人也在關注這間👀,有 1409 人也在關注這間👀,"2,188萬","1,988",坡道機械車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/9937HS?breadcrumb=list,雙捷運。康和御花園。四房康和御花園,台北市大安區和平東路三段,大樓,39.6年,建坪 44.13,主 + 陽36.1,4樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9937HS?breadcrumb=list,前後陽台有陽台廁所開窗有 2040 人也在關注這間👀,有 2040 人也在關注這間👀,"3,888萬","3,498",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/4473AA?breadcrumb=list,快樂山莊高樓★景觀★車位快樂山莊,台北市士林區中山北路七段,華廈,39.8年,建坪 88.34,主 + 陽63.8,7樓/7樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/4473AA?breadcrumb=list,有裝潢有景觀前後陽台有 449 人也在關注這間👀,有 449 人也在關注這間👀,"5,680萬","5,280",坡道平面車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/3648WQ?breadcrumb=list,萬芳醫院便捷一樓,台北市文山區辛亥路五段,公寓,43.1年,建坪 31.85,主建物27.48,1樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3648WQ?breadcrumb=list,有裝潢房間皆有窗近公園有 447 人也在關注這間👀,有 447 人也在關注這間👀,"2,650萬","2,358",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/7374CL?breadcrumb=list,內湖捷運電梯新裝潢２房友座新生活,台北市內湖區內湖路二段,大樓,20.0年,建坪 29.95,主 + 陽19.64,2樓/12樓,2房2廳1衛1室(含加蓋1廳),https://www.sinyi.com.tw/buy/house/7374CL?breadcrumb=list,有裝潢有陽台警衛管理有 2822 人也在關注這間👀,有 2822 人也在關注這間👀,"2,936萬","2,680",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/8026DH?breadcrumb=list,內湖捷運機能大兩房友座新生活,台北市內湖區內湖路二段,大樓,20.0年,建坪 32.86,主建物21.59,2樓/12樓,2房2廳1衛1室(含加蓋1衛),https://www.sinyi.com.tw/buy/house/8026DH?breadcrumb=list,有裝潢房間皆有窗警衛管理有 2289 人也在關注這間👀,有 2289 人也在關注這間👀,"3,120萬","2,835",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/78068Z?breadcrumb=list,公館美屋台大寰宇堂１４樓台大寰宇堂,台北市中正區羅斯福路四段,大樓,11.0年,建坪 82.61,主 + 陽47.21,14樓/15樓,3房2廳3衛1室,https://www.sinyi.com.tw/buy/house/78068Z?breadcrumb=list,有景觀廁所開窗警衛管理有 717 人也在關注這間👀,有 717 人也在關注這間👀,"9,688萬","8,988",兩個以上車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/4874JP?breadcrumb=list,實小近未來捷運電梯三房,台北市中正區寧波西街,華廈,37.7年,建坪 33.95,主 + 陽27.21,5樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4874JP?breadcrumb=list,有裝潢有陽台廁所開窗有 440 人也在關注這間👀,有 440 人也在關注這間👀,加入最愛,"3,480",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/5378HL?breadcrumb=list,中正★舞春秋精品三房車位舞春秋,台北市中正區廈門街,大樓,10.4年,建坪 40.86,主 + 陽21.86,3樓/15樓,3房2廳1.5衛1室,https://www.sinyi.com.tw/buy/house/5378HL?breadcrumb=list,有裝潢有景觀有陽台有 646 人也在關注這間👀,有 646 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/7006WU?breadcrumb=list,小巨蛋敦南邊間漂亮二房,台北市松山區南京東路四段,大樓,0.8年,建坪 28.47,主 + 陽19.57,5樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7006WU?breadcrumb=list,前後陽台有陽台房間皆有窗有 1415 人也在關注這間👀,有 1415 人也在關注這間👀,"4,618萬","4,200",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/6551LG?breadcrumb=list,靜心綠茵兩房坡平車位太平洋盛宴干邑區,台北市文山區興隆路二段,華廈,11.4年,建坪 41.23,主 + 陽19.53,2樓/7樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6551LG?breadcrumb=list,有裝潢有景觀有陽台有 3684 人也在關注這間👀,有 3684 人也在關注這間👀,"2,898萬","2,688",坡道平面車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/3850AT?breadcrumb=list,㊝鼎真麗澤尊池雙車位藏品麗澤,台北市士林區中山北路六段,華廈,16.9年,建坪 95.07,主 + 陽48.85,3樓/9樓,4房2廳2衛2室,https://www.sinyi.com.tw/buy/house/3850AT?breadcrumb=list,前後陽台有陽台廁所開窗有 838 人也在關注這間👀,有 838 人也在關注這間👀,"8,588萬","7,980",兩個以上車位
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/2680VW?breadcrumb=list,附中挑高高樓景觀美居成德菁選集,台北市大安區信義路三段,大樓/套房,18.6年,建坪 15.14,主 + 陽9.14,11樓/14樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/2680VW?breadcrumb=list,有裝潢有景觀廁所開窗有 1200 人也在關注這間👀,有 1200 人也在關注這間👀,"2,428萬","2,238",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/2995PZ?breadcrumb=list,店長推薦★南港公園旁高樓南港國宅,台北市南港區福德街,大樓,27.4年,建坪 38.86,主 + 陽23.72,17樓/18樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/2995PZ?breadcrumb=list,有裝潢有景觀有陽台有 1609 人也在關注這間👀,有 1609 人也在關注這間👀,"3,188萬","2,868",
2025_10_15 22_15_50,8,https://www.sinyi.com.tw//buy/house/5867SH?breadcrumb=list,專任赫里翁毛胚好規劃,台北市內湖區文湖街,辦公/大樓,9.4年,建坪 129.04,主 + 陽55.63,3樓/14樓,1廳,https://www.sinyi.com.tw/buy/house/5867SH?breadcrumb=list,毛胚屋前後陽台有陽台有 472 人也在關注這間👀,有 472 人也在關注這間👀,"7,988萬","7,250",兩個以上車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/9492BJ?breadcrumb=list,精選美堤花園一樓,台北市中山區敬業三路,華廈/辦公,25.3年,建坪 47.02,主 + 陽25.92,1樓/10樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/9492BJ?breadcrumb=list,有裝潢前後陽台有陽台有 37 人也在關注這間👀,有 37 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/8918KS?breadcrumb=list,寶興方正面公園,台北市萬華區寶興街,公寓,36.1年,建坪 37.66,主 + 陽35.62,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8918KS?breadcrumb=list,有裝潢有景觀前後陽台有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,"2,380",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/5609VW?breadcrumb=list,忠孝復興美美裝潢三房,台北市大安區復興南路一段,華廈,43.1年,建坪 29.6,主 + 陽25.84,6樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5609VW?breadcrumb=list,有裝潢前後陽台有陽台有 157 人也在關注這間👀,有 157 人也在關注這間👀,加入最愛,"4,168",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/4726CD?breadcrumb=list,景美溪河畔電梯車位宅長堤二重奏,台北市文山區樟新街,華廈,28.7年,建坪 24.3,主 + 陽13.64,3樓/7樓,2房2廳1衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/4726CD?breadcrumb=list,警衛管理近公園近市場有 544 人也在關注這間👀,有 544 人也在關注這間👀,"1,820萬","1,720",坡道機械車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/46560P?breadcrumb=list,基隆路店辦,台北市松山區基隆路一段,店面/辦公/大樓,45.2年,建坪 50.62,主建物14.74,1樓/12樓,1廳1衛,https://www.sinyi.com.tw/buy/house/46560P?breadcrumb=list,有裝潢有陽台警衛管理有 87 人也在關注這間👀,有 87 人也在關注這間👀,"7,500萬","5,680",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/5122CB?breadcrumb=list,太平洋月桂高樓景觀戶太平洋盛宴月桂區,台北市文山區興隆路二段,大樓,11.2年,建坪 46.88,主 + 陽27.33,13樓/13樓,1廳,https://www.sinyi.com.tw/buy/house/5122CB?breadcrumb=list,毛胚屋有景觀有陽台有 143 人也在關注這間👀,有 143 人也在關注這間👀,(含車位價),加入最愛,塔式車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/6165XY?breadcrumb=list,宜居台北興安國宅３房美宅興安國宅南棟,台北市中山區遼寧街,大樓,39.4年,建坪 29.64,主 + 陽23.23,5樓/15樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/6165XY?breadcrumb=list,有裝潢房間皆有窗花園有 727 人也在關注這間👀,有 727 人也在關注這間👀,"3,288萬","2,990",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/8717MN?breadcrumb=list,精緻裝潢美套房泰無限,台北市松山區三民路,大樓,11.4年,建坪 21.3,主 + 陽9.82,2樓/11樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8717MN?breadcrumb=list,有裝潢有陽台廁所開窗有 367 人也在關注這間👀,有 367 人也在關注這間👀,(含車位價),加入最愛,塔式車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/0149AY?breadcrumb=list,近華江三面採光大四房,台北市萬華區西藏路,華廈,38.4年,建坪 46.57,主 + 陽41.66,6樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0149AY?breadcrumb=list,有裝潢前後陽台有陽台有 107 人也在關注這間👀,有 107 人也在關注這間👀,加入最愛,"2,950",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/7231RZ?breadcrumb=list,新東京宅精品宅☆歡迎賞屋新東京宅,台北市中山區南京東路二段,大樓/套房,15.1年,建坪 26.01,主 + 陽9.2,6樓/18樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/7231RZ?breadcrumb=list,有裝潢有景觀前後陽台有 1027 人也在關注這間👀,有 1027 人也在關注這間👀,"2,280萬","2,138",升降平面車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/8391FJ?breadcrumb=list,景美捷運景觀美寓,台北市文山區萬慶街,公寓,49.5年,建坪 27.09,主 + 陽27.09,4樓/4樓,6房2廳2衛(含加蓋3房1衛),https://www.sinyi.com.tw/buy/house/8391FJ?breadcrumb=list,有裝潢有景觀有陽台有 760 人也在關注這間👀,有 760 人也在關注這間👀,"1,950萬","1,838",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/4188UY?breadcrumb=list,劍潭黃金三樓美寓,台北市士林區通河街,公寓,50.9年,建坪 31.2,主 + 陽31.2,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4188UY?breadcrumb=list,有裝潢前後陽台有陽台有 1048 人也在關注這間👀,有 1048 人也在關注這間👀,"2,338萬","1,999",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/8270ZG?breadcrumb=list,關渡捷運知行公園公寓,台北市北投區知行路,公寓,46.8年,建坪 32.07,主 + 陽32.08,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/8270ZG?breadcrumb=list,前後陽台有陽台近公園有 1006 人也在關注這間👀,有 1006 人也在關注這間👀,"1,520萬","1,280",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/3555GD?breadcrumb=list,【靜謐北捷】邊間山景晴居,台北市北投區溫泉路,公寓,55.6年,建坪 29.56,主建物29.56,4樓/4樓,3房3廳2衛1室(含加蓋2房1廳1衛1室),https://www.sinyi.com.tw/buy/house/3555GD?breadcrumb=list,有裝潢有景觀前後陽台有 1062 人也在關注這間👀,有 1062 人也在關注這間👀,"1,798萬","1,598",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/8804XC?breadcrumb=list,可看古亭捷運河景電梯四房銀河大廈,台北市中正區水源路,華廈/辦公,46.6年,建坪 53.39,主 + 陽47.85,3樓/10樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/8804XC?breadcrumb=list,有景觀前後陽台有陽台有 1314 人也在關注這間👀,有 1314 人也在關注這間👀,"3,630萬","3,380",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/4263VW?breadcrumb=list,重劃激賞‧邊間２房大空間芬第LIFE,台北市南港區向陽路,華廈,17.0年,建坪 41.56,主 + 陽20.26,6樓/9樓,2房2廳1衛1室,https://www.sinyi.com.tw/buy/house/4263VW?breadcrumb=list,有裝潢有景觀有陽台有 953 人也在關注這間👀,有 953 人也在關注這間👀,"3,550萬","3,198",坡道平面車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/91514N?breadcrumb=list,勤美璞真芳鄰。電梯雙車位森活典範,台北市大安區新生南路一段,華廈,22.2年,建坪 74.07,主 + 陽47.26,5樓/7樓,5房2廳3衛1室(含加蓋1房1廳),https://www.sinyi.com.tw/buy/house/91514N?breadcrumb=list,有裝潢有景觀前後陽台有 1304 人也在關注這間👀,有 1304 人也在關注這間👀,"9,600萬","8,988",兩個以上車位
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/9577JM?breadcrumb=list,新碩面公園１０樓兩房,台北市大同區重慶北路二段,大樓,0.5年,建坪 18.19,主 + 陽12.32,10樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9577JM?breadcrumb=list,有景觀警衛管理近公園有 1205 人也在關注這間👀,有 1205 人也在關注這間👀,"2,500萬","2,295",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/7028WG?breadcrumb=list,專任★文德美妝電梯三房冠德景中樓(陽光...,台北市內湖區文德路,華廈,32.9年,建坪 38.64,主 + 陽28.69,4樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7028WG?breadcrumb=list,有裝潢前後陽台有陽台有 1493 人也在關注這間👀,有 1493 人也在關注這間👀,"3,388萬","3,265",
2025_10_15 22_15_57,9,https://www.sinyi.com.tw//buy/house/6167TS?breadcrumb=list,【ＶＲ】愛眉山莊池畔美屋愛眉山莊,台北市文山區辛亥路四段,大樓,22.1年,建坪 16.85,主 + 陽11.43,3樓/14樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/6167TS?breadcrumb=list,有裝潢有景觀有陽台有 2024 人也在關注這間👀,有 2024 人也在關注這間👀,"1,345萬","1,258",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/4284RG?breadcrumb=list,優質電梯三房成家首選觀星台北,台北市文山區木柵路二段,大樓,29.1年,建坪 34.6,主 + 陽27.25,4樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4284RG?breadcrumb=list,有裝潢有景觀前後陽台有 4318 人也在關注這間👀,有 4318 人也在關注這間👀,"2,100萬","1,968",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/6517PL?breadcrumb=list,信義計劃區松雍極品,台北市信義區松勇路,大樓,1.2年,建坪 120.69,主 + 陽58.52,4樓/16樓,1廳,https://www.sinyi.com.tw/buy/house/6517PL?breadcrumb=list,毛胚屋有景觀有陽台有 143 人也在關注這間👀,有 143 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/0262WU?breadcrumb=list,翡翠公寓四房,台北市內湖區內湖路三段,公寓,45.0年,建坪 36.66,主 + 陽36.66,4樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0262WU?breadcrumb=list,有裝潢廁所開窗具垃圾處理有 70 人也在關注這間👀,有 70 人也在關注這間👀,加入最愛,"1,988",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/4024NJ?breadcrumb=list,稙村秀高樓河景四房稙村秀,台北市文山區和平東路四段,大樓,24.8年,建坪 44.55,主 + 陽32.6,11樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4024NJ?breadcrumb=list,有裝潢有景觀有陽台有 435 人也在關注這間👀,有 435 人也在關注這間👀,"4,288萬","3,685",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/5701RD?breadcrumb=list,知名建設三面採光方正二樓,台北市文山區福興路,公寓,45.1年,建坪 28.53,主 + 陽28.53,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5701RD?breadcrumb=list,有裝潢前後陽台有陽台有 595 人也在關注這間👀,有 595 人也在關注這間👀,"1,680萬","1,498",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/9532UL?breadcrumb=list,誠售首購捷運電梯,台北市中山區新生北路三段,辦公,31.1年,建坪 11.13,主 + 陽7.01,6樓/10樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/9532UL?breadcrumb=list,有裝潢房間皆有窗警衛管理有 1757 人也在關注這間👀,有 1757 人也在關注這間👀,"1,068萬",888,
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/8742TV?breadcrumb=list,極上之湯捷運站前大套房極上之湯,台北市北投區光明路,大樓,20.6年,建坪 20.34,主 + 陽8.91,4樓/14樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8742TV?breadcrumb=list,有裝潢有景觀廁所開窗有 791 人也在關注這間👀,有 791 人也在關注這間👀,(含車位價),加入最愛,塔式車位
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/3565AC?breadcrumb=list,文山興隆次頂樓附車位興隆世家一期,台北市文山區福興路,華廈,19.1年,建坪 34.39,主 + 陽14.75,7樓/8樓,2房2廳1衛(含加蓋1廳),https://www.sinyi.com.tw/buy/house/3565AC?breadcrumb=list,有裝潢廁所開窗警衛管理有 558 人也在關注這間👀,有 558 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/1083GN?breadcrumb=list,雙子星常殷君天廈高樓層君天廈,台北市大同區延平北路一段,辦公/大樓,13.4年,建坪 68.72,主 + 陽41.03,8樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1083GN?breadcrumb=list,有裝潢有景觀前後陽台有 172 人也在關注這間👀,有 172 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/9169CF?breadcrumb=list,中山區一層一戶邊間美宅,台北市中山區農安街,公寓,41.9年,建坪 36.22,主 + 陽36.22,4樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9169CF?breadcrumb=list,有裝潢有景觀有陽台有 616 人也在關注這間👀,有 616 人也在關注這間👀,"2,730萬","2,580",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/5179KZ?breadcrumb=list,雙子星電梯大兩房有陽台,台北市大同區延平北路一段,大樓,44.7年,建坪 30.52,主 + 陽24.84,5樓/11樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5179KZ?breadcrumb=list,有陽台警衛管理具垃圾處理有 887 人也在關注這間👀,有 887 人也在關注這間👀,"2,880萬","2,488",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/9474WY?breadcrumb=list,萬隆捷運公寓二樓,台北市文山區興隆路一段,公寓,49.5年,建坪 28.91,主 + 陽28.91,2樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/9474WY?breadcrumb=list,有裝潢前後陽台有陽台有 646 人也在關注這間👀,有 646 人也在關注這間👀,"1,950萬","1,860",
2025_10_15 22_16_01,10,https://www.sinyi.com.tw//buy/house/0247PC?breadcrumb=list,天母磺溪第一排綠景石濤庭,台北市北投區天母西路,公寓,39.6年,建坪 50.59,主 + 陽45.95,2樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0247PC?breadcrumb=list,有裝潢有景觀前後陽台有 121 人也在關注這間👀,有 121 人也在關注這間👀,加入最愛,"5,280",
