抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/9848JN?breadcrumb=list,『專任威尼斯』二房車位超級城市SUPE...,新北市板橋區新崑路,大樓,8.9年,建坪 28.98,主 + 陽14.64,7樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9848JN?breadcrumb=list,有裝潢前後陽台有陽台有 164 人也在關注這間👀,有 164 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/3885YG?breadcrumb=list,花園廣場高樓３房＋車位中和花園廣場,新北市中和區中正路,大樓,26.1年,建坪 45.98,主 + 陽27.78,15樓/22樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3885YG?breadcrumb=list,有裝潢前後陽台有陽台有 159 人也在關注這間👀,有 159 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/2053WP?breadcrumb=list,新店水岸河景附車位海悅假期,新北市新店區碧潭路,大樓,26.1年,建坪 35.34,主 + 陽20.22,9樓/18樓,3房2廳2衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/2053WP?breadcrumb=list,有裝潢有景觀有陽台有 449 人也在關注這間👀,有 449 人也在關注這間👀,"1,933萬","1,799",坡道機械車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/1605UC?breadcrumb=list,區公所捷運黃金二樓,新北市新店區新祥街,公寓,53.4年,建坪 24.78,主 + 陽24.79,2樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/1605UC?breadcrumb=list,有裝潢前後陽台有陽台有 1100 人也在關注這間👀,有 1100 人也在關注這間👀,"1,688萬","1,580",
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/1689XW?breadcrumb=list,自強路大空間公寓,新北市三重區自強路五段,公寓,50.4年,建坪 23.3,主 + 陽23.3,4樓/4樓,4房2廳2衛(含加蓋1房1衛),https://www.sinyi.com.tw/buy/house/1689XW?breadcrumb=list,有裝潢廁所開窗近公園有 951 人也在關注這間👀,有 951 人也在關注這間👀,"1,350萬",980,
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/4123XW?breadcrumb=list,兒童樂園三房坡平車位兒童樂園,新北市蘆洲區永康街,大樓,26.9年,建坪 50.26,主 + 陽28.92,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4123XW?breadcrumb=list,有裝潢有景觀有陽台有 245 人也在關注這間👀,有 245 人也在關注這間👀,"2,280萬","2,098",坡道平面車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/3746SY?breadcrumb=list,次高樓溫馨山景美屋春池吉品,新北市新店區中興路一段,大樓,28.0年,建坪 45.22,主 + 陽23.1,21樓/22樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/3746SY?breadcrumb=list,有裝潢有景觀有陽台有 324 人也在關注這間👀,有 324 人也在關注這間👀,"2,788萬","2,600",坡道平面車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/7347QK?breadcrumb=list,凱悅登峰面河景觀雙主臥室凱悅登峰,新北市三重區環河北路三段,大樓,16.2年,建坪 97.44,主 + 陽56.64,10樓/12樓,4房2廳3衛2室,https://www.sinyi.com.tw/buy/house/7347QK?breadcrumb=list,有裝潢前後陽台有陽台有 322 人也在關注這間👀,有 322 人也在關注這間👀,"6,888萬","5,998",坡道平面車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/1698CQ?breadcrumb=list,台北福第．三房車位Ａ台北福第,新北市永和區中正路,大樓,31.8年,建坪 36.05,主 + 陽23.46,10樓/11樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/1698CQ?breadcrumb=list,有裝潢前後陽台有陽台有 495 人也在關注這間👀,有 495 人也在關注這間👀,"2,850萬","2,498",坡道機械車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/2360AF?breadcrumb=list,♡靜謐奢靡♡歌德蕭邦歌德花園(蕭邦),新北市三重區集賢路,華廈,18.3年,建坪 52.51,主 + 陽33.01,2樓/7樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/2360AF?breadcrumb=list,有裝潢前後陽台有陽台有 115 人也在關注這間👀,有 115 人也在關注這間👀,加入最愛,"3,388",
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/7333BW?breadcrumb=list,康寧大坪林捷運邊間逸居康寧社區,新北市新店區寶元路二段,華廈,24.8年,建坪 45.85,主 + 陽31.05,6樓/6樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/7333BW?breadcrumb=list,有裝潢有陽台廁所開窗有 188 人也在關注這間👀,有 188 人也在關注這間👀,"2,868萬","2,750",坡道機械車位
2025_10_16 01_09_06,7,https://www.sinyi.com.tw//buy/house/8831JL?breadcrumb=list,國泰建設一樓苑所,新北市三重區中正北路,公寓,39.5年,建坪 39.59,主建物32.27,1樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8831JL?breadcrumb=list,有裝潢有景觀前後陽台有 1132 人也在關注這間👀,有 1132 人也在關注這間👀,"2,980萬","2,780",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/3393SK?breadcrumb=list,光輝燦爛。稀有邊間３樓,新北市蘆洲區三民路,公寓,43.7年,建坪 27.83,主 + 陽27.83,3樓/5樓,3房1廳2衛,https://www.sinyi.com.tw/buy/house/3393SK?breadcrumb=list,有裝潢前後陽台有陽台有 1218 人也在關注這間👀,有 1218 人也在關注這間👀,"1,498萬","1,258",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/6392FY?breadcrumb=list,新潤頂樓精裝雙車位美屋都峰苑,新北市新莊區中央路,大樓,12.5年,建坪 71.09,主 + 陽37.97,19樓/19樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/6392FY?breadcrumb=list,有裝潢有景觀有陽台有 946 人也在關注這間👀,有 946 人也在關注這間👀,"5,268萬","4,580",兩個以上車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/6966TH?breadcrumb=list,搶手捷運鳳山街電梯四房雙鳳生源,新北市新莊區鳳山街,大樓,25.3年,建坪 41.5,主 + 陽30.3,14樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/6966TH?breadcrumb=list,有裝潢有景觀前後陽台有 482 人也在關注這間👀,有 482 人也在關注這間👀,"2,288萬","1,988",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/9262PY?breadcrumb=list,典雅景觀三房平面車位日出印象,新北市汐止區新台五路二段,大樓,30.2年,建坪 47.85,主 + 陽28.12,12樓/25樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9262PY?breadcrumb=list,有陽台廁所開窗房間皆有窗有 1188 人也在關注這間👀,有 1188 人也在關注這間👀,"2,388萬","2,068",坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/6347XP?breadcrumb=list,【獨家】新秀賞．明亮三房新秀賞,新北市汐止區新台五路二段,大樓,26.2年,建坪 29.92,主 + 陽24.45,11樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6347XP?breadcrumb=list,有裝潢有景觀廁所開窗有 745 人也在關注這間👀,有 745 人也在關注這間👀,"1,980萬","1,820",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/2429UM?breadcrumb=list,景觀仙境四房車位仙境傳說,新北市新莊區青山路一段,大樓,20.1年,建坪 55.22,主 + 陽34.68,5樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/2429UM?breadcrumb=list,有裝潢前後陽台有陽台有 458 人也在關注這間👀,有 458 人也在關注這間👀,"1,980萬","1,850",坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/5452UF?breadcrumb=list,店長推薦波爾多景觀捷運宅波爾多,新北市新店區十四張路,大樓,4.1年,建坪 22.86,主 + 陽9.93,11樓/15樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/5452UF?breadcrumb=list,有裝潢有景觀有陽台有 90 人也在關注這間👀,有 90 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/6770AQ?breadcrumb=list,百年好合四房明亮美屋百年好合,新北市中和區秀朗路三段,大樓,29.8年,建坪 39.34,主 + 陽35.27,12樓/23樓,4房2廳1.5衛,https://www.sinyi.com.tw/buy/house/6770AQ?breadcrumb=list,有景觀警衛管理具垃圾處理有 96 人也在關注這間👀,有 96 人也在關注這間👀,加入最愛,"2,980",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/5202CS?breadcrumb=list,守護膝蓋四房美寓,新北市新莊區復興路一段,公寓,48.9年,建坪 27.03,主 + 陽27.03,2樓/4樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/5202CS?breadcrumb=list,有裝潢有景觀廁所開窗有 306 人也在關注這間👀,有 306 人也在關注這間👀,"1,900萬","1,680",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/7471AC?breadcrumb=list,四面採光大四房台北星鑽2,新北市泰山區楓樹街,華廈,20.9年,建坪 39.16,主 + 陽27.04,3樓/6樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/7471AC?breadcrumb=list,有裝潢有陽台廁所開窗有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,"2,100",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/2936CW?breadcrumb=list,美麗景觀永安捷運宅美麗永安,新北市中和區中和路,大樓,18.8年,建坪 25.38,主 + 陽17.17,11樓/21樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/2936CW?breadcrumb=list,有裝潢有景觀警衛管理有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"2,200",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/5391LF?breadcrumb=list,閣福新象方正三房車位閣福新象,新北市蘆洲區長安街,華廈,30.5年,建坪 46.17,主 + 陽26.47,3樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5391LF?breadcrumb=list,有裝潢有陽台廁所開窗有 281 人也在關注這間👀,有 281 人也在關注這間👀,"2,250萬","2,100",坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/5740HU?breadcrumb=list,高樓海景樂高．挑高２房宏普樂高,新北市淡水區新市二路一段,大樓,7.9年,建坪 41.88,主 + 陽17.3,19樓/19樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5740HU?breadcrumb=list,有裝潢有景觀有陽台有 184 人也在關注這間👀,有 184 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/2670CU?breadcrumb=list,一森原絕美景觀宅一森原,新北市淡水區中正路二段,大樓,8.0年,建坪 28.28,主 + 陽17.91,12樓/29樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2670CU?breadcrumb=list,有裝潢有景觀有陽台有 72 人也在關注這間👀,有 72 人也在關注這間👀,加入最愛,"1,495",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/8590WV?breadcrumb=list,金華街邊間３樓美寓,新北市板橋區金華街,公寓,40.5年,建坪 22.97,主 + 陽22.97,3樓/5樓,3房2廳1衛1室(含加蓋1室),https://www.sinyi.com.tw/buy/house/8590WV?breadcrumb=list,有裝潢前後陽台有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"1,188",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/7943MP?breadcrumb=list,雙併電梯華廈套房,新北市蘆洲區長安街,華廈,21.0年,建坪 18.62,主 + 陽13.32,3樓/6樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/7943MP?breadcrumb=list,有陽台廁所開窗房間皆有窗有 293 人也在關注這間👀,有 293 人也在關注這間👀,"1,198萬","1,098",
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/2670KR?breadcrumb=list,聯園璞玉品質佳高樓兩房璞玉,新北市淡水區新市一路一段,大樓,7.9年,建坪 43.53,主 + 陽19.54,11樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2670KR?breadcrumb=list,有陽台廁所開窗警衛管理有 510 人也在關注這間👀,有 510 人也在關注這間👀,"1,468萬","1,388",坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/5394XS?breadcrumb=list,冠德天驕溫馨三房車位冠德天驕,新北市三重區重新路三段,大樓,10.3年,建坪 69.75,主 + 陽38.49,20樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5394XS?breadcrumb=list,有裝潢有景觀有陽台有 104 人也在關注這間👀,有 104 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/3081XV?breadcrumb=list,忠孝華廈電梯三房平面車位忠孝華廈1,新北市板橋區忠孝路,華廈,26.6年,建坪 47.8,主 + 陽27.34,2樓/10樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/3081XV?breadcrumb=list,有裝潢有陽台房間皆有窗有 1297 人也在關注這間👀,有 1297 人也在關注這間👀,"2,499萬","2,339",坡道平面車位
2025_10_16 01_09_12,8,https://www.sinyi.com.tw//buy/house/42136V?breadcrumb=list,和光‧約定專用綠意露臺戶遠雄和光/遠雄左...,新北市中和區中原東街,大樓,6.4年,建坪 50.94,主 + 陽25.32,4樓/23樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/42136V?breadcrumb=list,有裝潢前後陽台有陽台有 586 人也在關注這間👀,有 586 人也在關注這間👀,"3,850萬","3,398",坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/0878WH?breadcrumb=list,大悅˙瑰麗裝潢兩房雙陽台興富發大悅,新北市板橋區藝文街,大樓,4.7年,建坪 37.05,主 + 陽16.61,4樓/19樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0878WH?breadcrumb=list,有裝潢前後陽台有陽台有 285 人也在關注這間👀,有 285 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/4832ZB?breadcrumb=list,府中站精品時尚美宅府中晶品,新北市板橋區四川路一段,大樓,11.8年,建坪 16.11,主 + 陽9.35,6樓/23樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/4832ZB?breadcrumb=list,有裝潢有陽台廁所開窗有 244 人也在關注這間👀,有 244 人也在關注這間👀,加入最愛,"1,250",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/5474BW?breadcrumb=list,山水豪景３房美屋山水豪景,新北市五股區水碓路,華廈,28.7年,建坪 34.64,主 + 陽27.16,4樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5474BW?breadcrumb=list,有裝潢前後陽台有陽台有 288 人也在關注這間👀,有 288 人也在關注這間👀,加入最愛,"1,100",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/3176RL?breadcrumb=list,專任知森堂三房坡平車位知森堂,新北市蘆洲區光榮路,華廈,20.3年,建坪 44.62,主 + 陽22.39,5樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3176RL?breadcrumb=list,有裝潢有景觀廁所開窗有 597 人也在關注這間👀,有 597 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/6522GD?breadcrumb=list,土城福益稀有套房福益廣場,新北市土城區永豐路,大樓,30.0年,建坪 13.4,主 + 陽10.73,3樓/17樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/6522GD?breadcrumb=list,有裝潢有陽台廁所開窗有 348 人也在關注這間👀,有 348 人也在關注這間👀,938萬,880,
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/1901BZ?breadcrumb=list,３房＋車位｜高樓層美裝潢夢享國,新北市新店區北宜路二段,大樓,18.1年,建坪 45.02,主 + 陽25.36,10樓/14樓,3房2廳1衛1室,https://www.sinyi.com.tw/buy/house/1901BZ?breadcrumb=list,有裝潢有景觀有陽台有 8415 人也在關注這間👀,有 8415 人也在關注這間👀,"2,080萬","1,799",坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/71596P?breadcrumb=list,捷運中和‧童話特區童話特區,新北市中和區連城路,大樓,26.8年,建坪 45.96,主 + 陽31.04,14樓/18樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/71596P?breadcrumb=list,有裝潢有景觀有陽台有 70 人也在關注這間👀,有 70 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/3419LW?breadcrumb=list,近捷運四房美寓,新北市新莊區中正路,公寓,37.0年,建坪 34.79,主 + 陽34.8,4樓/5樓,5房2廳2衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/3419LW?breadcrumb=list,有裝潢前後陽台有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"1,680",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/6154CQ?breadcrumb=list,重陽富貴三房平面車位重陽富貴,新北市三重區重陽路四段,大樓,29.5年,建坪 42.08,主 + 陽29.38,7樓/12樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/6154CQ?breadcrumb=list,有裝潢有景觀有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/6894FX?breadcrumb=list,法國玫瑰ＬＧ０８兩房車位法國玫瑰,新北市中和區連城路,大樓,18.7年,建坪 38.86,主 + 陽21.85,8樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6894FX?breadcrumb=list,有裝潢有景觀廁所開窗有 4 人也在關注這間👀,有 4 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/5301GU?breadcrumb=list,★大坪林捷運站★邊間三房,新北市新店區北新路三段,公寓,45.0年,建坪 26.46,主建物26.46,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/5301GU?breadcrumb=list,有裝潢有陽台房間皆有窗有 605 人也在關注這間👀,有 605 人也在關注這間👀,"1,788萬","1,668",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/0637ZB?breadcrumb=list,聯邦＊富麗時尚４房聯邦大城2期,新北市土城區青仁路,大樓,31.6年,建坪 41.71,主 + 陽29.84,3樓/11樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0637ZB?breadcrumb=list,有裝潢有陽台廁所開窗有 124 人也在關注這間👀,有 124 人也在關注這間👀,"2,368萬","2,198",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/9750PU?breadcrumb=list,中央新村採光三房平面車位,新北市新店區中央六街,華廈,0.5年,建坪 44.25,主 + 陽27.77,4樓/6樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9750PU?breadcrumb=list,前後陽台有陽台廁所開窗有 120 人也在關注這間👀,有 120 人也在關注這間👀,"4,250萬","3,980",一樓平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/3016WD?breadcrumb=list,【凱撒】綠意美宅｜歐洲村歐洲村-台北君悅...,新北市新莊區立信三街,大樓,19.7年,建坪 33.76,主 + 陽18.46,2樓/12樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/3016WD?breadcrumb=list,有裝潢有景觀有陽台有 1006 人也在關注這間👀,有 1006 人也在關注這間👀,"2,258萬","1,998",坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/8119PM?breadcrumb=list,大坪林邊間全新三房車位,新北市新店區大豐路,大樓,0.8年,建坪 50.87,主 + 陽25.09,9樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8119PM?breadcrumb=list,有景觀前後陽台有陽台有 388 人也在關注這間👀,有 388 人也在關注這間👀,"4,280萬","3,980",坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/8731NQ?breadcrumb=list,專任海景天下大套房海景天下1,新北市淡水區大忠街,大樓,35.2年,建坪 12.15,主 + 陽8.33,3樓/14樓,1房1衛,https://www.sinyi.com.tw/buy/house/8731NQ?breadcrumb=list,前後陽台有陽台警衛管理有 846 人也在關注這間👀,有 846 人也在關注這間👀,438萬,398,
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/8824HT?breadcrumb=list,超級花園●邊間美屋三房車超級花園,新北市汐止區樟樹二路,大樓,9.2年,建坪 40.28,主 + 陽19.52,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8824HT?breadcrumb=list,有裝潢有陽台房間皆有窗有 124 人也在關注這間👀,有 124 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/2092DR?breadcrumb=list,將捷ＭＩＴ幸福成家將捷MIT,新北市三峽區大學路,大樓,8.3年,建坪 46.2,主 + 陽22.1,8樓/14樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/2092DR?breadcrumb=list,有裝潢有景觀有陽台有 168 人也在關注這間👀,有 168 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/9013UF?breadcrumb=list,大明街•簡約美寓,新北市板橋區大明街,公寓,47.9年,建坪 21.67,主 + 陽21.66,4樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9013UF?breadcrumb=list,有裝潢有陽台房間皆有窗有 558 人也在關注這間👀,有 558 人也在關注這間👀,"1,360萬","1,140",
2025_10_16 01_09_19,9,https://www.sinyi.com.tw//buy/house/64694P?breadcrumb=list,景安双捷一品高樓採光宅双捷一品,新北市中和區景平路,大樓,4.0年,建坪 24.75,主 + 陽14.61,12樓/12樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/64694P?breadcrumb=list,有裝潢有景觀有陽台有 848 人也在關注這間👀,有 848 人也在關注這間👀,"2,450萬","2,198",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/6117NJ?breadcrumb=list,ＮＥＷ雪梨三房合康新雪梨,新北市蘆洲區環堤大道,大樓,22.4年,建坪 32,主 + 陽23.43,2樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6117NJ?breadcrumb=list,有裝潢有陽台廁所開窗有 142 人也在關注這間👀,有 142 人也在關注這間👀,加入最愛,"1,888",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/7173MJ?breadcrumb=list,七張捷運㊣稀有二樓,新北市新店區永華街,公寓,45.0年,建坪 31.21,主 + 陽31.2,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7173MJ?breadcrumb=list,有裝潢前後陽台有陽台有 457 人也在關注這間👀,有 457 人也在關注這間👀,"2,168萬","2,028",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/5709SN?breadcrumb=list,全聯旁高樓美屋車位得家堡,新北市泰山區仁德路,華廈,20.5年,建坪 50.83,主 + 陽27.89,8樓/10樓,3房2廳2衛1室(含加蓋1房),https://www.sinyi.com.tw/buy/house/5709SN?breadcrumb=list,有陽台廁所開窗房間皆有窗有 486 人也在關注這間👀,有 486 人也在關注這間👀,"2,388萬","2,238",坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/5385QX?breadcrumb=list,捷運頂溪貳樓公寓,新北市永和區環河西路一段,公寓,37.8年,建坪 31.42,主 + 陽28.85,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5385QX?breadcrumb=list,有裝潢有陽台廁所開窗有 380 人也在關注這間👀,有 380 人也在關注這間👀,"1,988萬","1,868",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/8613BD?breadcrumb=list,戀戀京都三房雙衛浴開窗大學京都(遠雄京...,新北市樹林區學成路,大樓,15.6年,建坪 61.97,主 + 陽34.81,7樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8613BD?breadcrumb=list,有裝潢前後陽台有陽台有 265 人也在關注這間👀,有 265 人也在關注這間👀,"3,250萬","2,988",坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/2162RP?breadcrumb=list,出價就談｜近捷運三樓,新北市蘆洲區保和街,公寓,45.0年,建坪 29.65,主 + 陽29.65,3樓/5樓,4房2廳1衛,https://www.sinyi.com.tw/buy/house/2162RP?breadcrumb=list,有裝潢前後陽台有陽台有 1283 人也在關注這間👀,有 1283 人也在關注這間👀,"1,435萬","1,198",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/8064VU?breadcrumb=list,主推．近家樂福電梯３房雙鳳生源,新北市新莊區鳳山街,大樓,25.3年,建坪 40.64,主 + 陽29.39,3樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8064VU?breadcrumb=list,有裝潢有景觀前後陽台有 958 人也在關注這間👀,有 958 人也在關注這間👀,"2,588萬","1,788",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/47814T?breadcrumb=list,宏國青山景觀四房宏國青山,新北市淡水區北新路,大樓,30.2年,建坪 55.39,主 + 陽36.34,6樓/23樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/47814T?breadcrumb=list,有裝潢有景觀前後陽台有 915 人也在關注這間👀,有 915 人也在關注這間👀,"1,418萬","1,288",坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/7312TY?breadcrumb=list,土城電梯３房附車位伯爵特區,新北市土城區德峰街,大樓,30.9年,建坪 36.07,主 + 陽22.26,13樓/15樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/7312TY?breadcrumb=list,有裝潢有陽台警衛管理有 4918 人也在關注這間👀,有 4918 人也在關注這間👀,"1,898萬","1,698",坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/7885XB?breadcrumb=list,★專任★保安街方正公寓,新北市樹林區保安街一段,公寓,41.6年,建坪 23.14,主 + 陽23.13,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/7885XB?breadcrumb=list,有裝潢前後陽台有陽台有 945 人也在關注這間👀,有 945 人也在關注這間👀,850萬,758,
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/8983FX?breadcrumb=list,專任集賢世家高樓美景集賢世家,新北市蘆洲區集賢路,大樓,15.5年,建坪 68.94,主 + 陽33.66,14樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8983FX?breadcrumb=list,有裝潢有景觀前後陽台有 570 人也在關注這間👀,有 570 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/76343L?breadcrumb=list,捷運公園綠景三房地球村,新北市中和區景新街,大樓,28.6年,建坪 29.36,主 + 陽24.33,14樓/14樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/76343L?breadcrumb=list,有裝潢有陽台警衛管理有 211 人也在關注這間👀,有 211 人也在關注這間👀,加入最愛,"1,750",
